"","market","airlineaa","airlinedl","airlineua","airlineal","airlinelcc","airlinewn","airport1","state1","city1","population1","route1","tourism1","airport2","state2","city2","population2","route2","tourism2","distance","distancesq","passengers","airpresence","population","route","firm_nb"
"521","BNAORF",0,1,0,1,0,0,"BNA","US-TN","Nashville",545524,86,0,"ORF","US-VA","Norfolk",234403,66,0,585,342225,1695,991575,389963.5,76,2
"522","BNAPBI",0,1,0,0,0,1,"BNA","US-TN","Nashville",545524,86,0,"PBI","US-FL","West Palm Beach",82103,68,1,758,574564,6595,4999010,313813.5,77,2
"523","BNAPDX",1,1,1,1,0,1,"BNA","US-TN","Nashville",545524,86,0,"PDX","US-OR","Portland",529121,68,0,1972,3888784,5706,11252232,537322.5,77,5
"524","BNAPNS",0,1,0,0,0,0,"BNA","US-TN","Nashville",545524,86,0,"PNS","US-FL","Pensacola",56255,38,1,486,236196,819,398034,300889.5,62,1
"525","BNAPVD",0,0,0,1,0,1,"BNA","US-TN","Nashville",545524,86,0,"PVD","US-RI","Providence",173618,59,0,907,822649,8091,7338537,359571,72.5,2
"526","BNARDU",0,1,0,1,0,1,"BNA","US-TN","Nashville",545524,86,0,"RDU","US-NC","Raleigh/Durham",463128,77,0,443,196249,18814,8334602,504326,81.5,3
"527","BNARIC",0,1,0,1,0,0,"BNA","US-TN","Nashville",545524,86,0,"RIC","US-VA","Richmond",197790,50,0,527,277729,2560,1349120,371657,68,2
"528","BNAROC",0,0,0,0,0,0,"BNA","US-TN","Nashville",545524,86,0,"ROC","US-NY","Rochester",219773,47,0,680,462400,945,642600,382648.5,66.5,0
"529","BNARSW",0,1,0,1,0,0,"BNA","US-TN","Nashville",545524,86,0,"RSW","US-FL","Fort Myers",51970,68,1,722,521284,2736,1975392,298747,77,2
"530","BNASAN",1,1,1,1,0,1,"BNA","US-TN","Nashville",545524,86,0,"SAN","US-CA","San Diego",1223400,85,1,1751,3066001,8847,15491097,884462,85.5,5
"531","BNASAT",1,1,0,1,0,1,"BNA","US-TN","Nashville",545524,86,0,"SAT","US-TX","San Antonio",1144646,80,0,822,675684,8054,6620388,845085,83,4
"532","BNASEA",1,1,1,1,0,1,"BNA","US-TN","Nashville",545524,86,0,"SEA","US-WA","Seattle",563374,86,0,1977,3908529,10158,20082366,554449,86,5
"533","BNASFO",1,1,1,0,0,0,"BNA","US-TN","Nashville",545524,86,0,"SFO","US-CA","San Francisco",776733,88,1,1968,3873024,3700,7281600,661128.5,87,3
"534","BNASHV",1,0,0,0,0,0,"BNA","US-TN","Nashville",545524,86,0,"SHV","US-LA","Shreveport",200145,19,0,485,235225,1074,520890,372834.5,52.5,1
"535","BNASJC",1,1,1,1,0,1,"BNA","US-TN","Nashville",545524,86,0,"SJC","US-CA","San Jose",894943,59,1,1946,3786916,4904,9543184,720233.5,72.5,5
"536","BNASLC",1,1,0,0,0,1,"BNA","US-TN","Nashville",545524,86,0,"SLC","US-UT","Salt Lake City",181743,74,0,1403,1968409,5567,7810501,363633.5,80,3
"537","BNASMF",1,1,1,1,0,1,"BNA","US-TN","Nashville",545524,86,0,"SMF","US-CA","Sacramento",407018,61,1,1917,3674889,5020,9623340,476271,73.5,5
"538","BNASNA",1,1,1,0,0,0,"BNA","US-TN","Nashville",545524,86,0,"SNA","US-CA","Santa Ana",337977,60,1,1772,3139984,2729,4835788,441750.5,73,3
"539","BNASRQ",0,1,0,0,0,0,"BNA","US-TN","Nashville",545524,86,0,"SRQ","US-FL","Sarasota/Bradenton",52715,43,1,659,434281,732,482388,299119.5,64.5,1
"540","BNASTL",1,0,0,0,0,1,"BNA","US-TN","Nashville",545524,86,0,"STL","US-MO","St Louis",348189,90,0,271,73441,2992,810832,446856.5,88,2
"541","BNASYR",0,0,0,1,0,0,"BNA","US-TN","Nashville",545524,86,0,"SYR","US-NY","Syracuse",147306,41,0,741,549081,1152,853632,346415,63.5,1
"542","BNATPA",0,1,0,1,0,1,"BNA","US-TN","Nashville",545524,86,0,"TPA","US-FL","Tampa",303447,92,1,612,374544,19918,12189816,424485.5,89,3
"543","BNATUL",1,0,0,0,0,1,"BNA","US-TN","Nashville",545524,86,0,"TUL","US-OK","Tulsa",393049,52,0,515,265225,2284,1176260,469286.5,69,2
"544","BNATUS",1,1,0,0,0,1,"BNA","US-TN","Nashville",545524,86,0,"TUS","US-AZ","Tucson",486699,60,0,1414,1999396,1902,2689428,516111.5,73,3
"545","BOIBOS",0,0,1,1,0,0,"BOI","US-ID","Boise",185787,38,0,"BOS","US-MA","Boston",589141,90,0,2266,5134756,1492,3380872,387464,64,2
"546","BOIBUR",0,0,1,0,0,1,"BOI","US-ID","Boise",185787,38,0,"BUR","US-CA","Burbank",100316,39,1,656,430336,1580,1036480,143051.5,38.5,2
"547","BOIBWI",0,0,1,1,0,1,"BOI","US-ID","Boise",185787,38,0,"BWI","US-MD","Baltimore",651154,85,0,2058,4235364,2986,6145188,418470.5,61.5,3
"548","BOICMH",0,0,1,1,0,0,"BOI","US-ID","Boise",185787,38,0,"CMH","US-OH","Columbus",711470,73,0,1728,2985984,1057,1826496,448628.5,55.5,2
"549","BOIDAL",0,0,0,0,0,0,"BOI","US-ID","Boise",185787,38,0,"DAL","US-TX","Dallas",1188580,93,0,1283,1646089,86,110338,687183.5,65.5,0
"550","BOIDCA",0,0,1,1,0,0,"BOI","US-ID","Boise",185787,38,0,"DCA","US-DC","Washington",572059,87,0,2049,4198401,785,1608465,378923,62.5,2
"551","BOIDEN",0,1,1,0,0,0,"BOI","US-ID","Boise",185787,38,0,"DEN","US-CO","Denver",554636,95,0,649,421201,6056,3930344,370211.5,66.5,2
"552","BOIDFW",0,1,1,1,0,0,"BOI","US-ID","Boise",185787,38,0,"DFW","US-TX","Dallas-Fort Worth",534694,98,0,1272,1617984,2572,3271584,360240.5,68,3
"553","BOIGEG",0,0,0,0,1,1,"BOI","US-ID","Boise",185787,38,0,"GEG","US-WA","Spokane",195629,43,0,287,82369,15557,4464859,190708,40.5,2
"554","BOIIAD",0,1,1,0,0,0,"BOI","US-ID","Boise",185787,38,0,"IAD","US-DC","Washington",572059,66,0,2026,4104676,1344,2722944,378923,52,2
"555","BOIIND",0,0,1,1,0,0,"BOI","US-ID","Boise",185787,38,0,"IND","US-IN","Indianapolis",781870,76,0,1564,2446096,1171,1831444,483828.5,57,2
"556","BOILAX",0,1,1,0,1,1,"BOI","US-ID","Boise",185787,38,0,"LAX","US-CA","Los Angeles",3694820,95,1,674,454276,11400,7683600,1940303.5,66.5,4
"557","BOILGA",0,0,1,0,0,0,"BOI","US-ID","Boise",185787,38,0,"LGA","US-NY","New York",8008278,87,0,2162,4674244,846,1829052,4097032.5,62.5,1
"558","BOIMCI",0,1,1,1,0,1,"BOI","US-ID","Boise",185787,38,0,"MCI","US-MO","Kansas City",441545,86,0,1182,1397124,2263,2674866,313666,62,4
"559","BOIMCO",0,1,1,1,0,0,"BOI","US-ID","Boise",185787,38,0,"MCO","US-FL","Orlando",185951,92,1,2194,4813636,2241,4916754,185869,65,3
"560","BOIMDW",0,0,0,0,0,1,"BOI","US-ID","Boise",185787,38,0,"MDW","US-IL","Chicago",2896016,60,0,1448,2096704,724,1048352,1540901.5,49,1
"561","BOIMIA",0,0,1,0,0,0,"BOI","US-ID","Boise",185787,38,0,"MIA","US-FL","Miami",362470,89,1,2358,5560164,582,1372356,274128.5,63.5,1
"562","BOIMSY",0,0,1,0,0,0,"BOI","US-ID","Boise",185787,38,0,"MSY","US-LA","New Orleans",484674,87,0,1711,2927521,1127,1928297,335230.5,62.5,1
"563","BOIOAK",0,0,0,0,1,1,"BOI","US-ID","Boise",185787,38,0,"OAK","US-CA","Oakland",399484,57,1,511,261121,5292,2704212,292635.5,47.5,2
"564","BOIOKC",0,1,1,0,0,0,"BOI","US-ID","Boise",185787,38,0,"OKC","US-OK","Oklahoma City",506132,61,0,1144,1308736,774,885456,345959.5,49.5,2
"565","BOIOMA",0,0,1,1,0,0,"BOI","US-ID","Boise",185787,38,0,"OMA","US-NE","Omaha",390007,56,0,1121,1256641,1184,1327264,287897,47,2
"566","BOIORD",0,0,1,1,0,0,"BOI","US-ID","Boise",185787,38,0,"ORD","US-IL","Chicago",2896016,97,0,1437,2064969,4175,5999475,1540901.5,67.5,2
"567","BOIPDX",0,0,0,0,1,1,"BOI","US-ID","Boise",185787,38,0,"PDX","US-OR","Portland",529121,68,0,344,118336,25629,8816376,357454,53,2
"568","BOISAN",0,1,1,0,1,1,"BOI","US-ID","Boise",185787,38,0,"SAN","US-CA","San Diego",1223400,85,1,749,561001,5074,3800426,704593.5,61.5,4
"569","BOISAT",0,1,1,0,0,0,"BOI","US-ID","Boise",185787,38,0,"SAT","US-TX","San Antonio",1144646,80,0,1377,1896129,1380,1900260,665216.5,59,2
"570","BOISEA",0,0,0,0,1,1,"BOI","US-ID","Boise",185787,38,0,"SEA","US-WA","Seattle",563374,86,0,399,159201,32348,12906852,374580.5,62,2
"571","BOISFO",0,0,1,0,0,0,"BOI","US-ID","Boise",185787,38,0,"SFO","US-CA","San Francisco",776733,88,1,522,272484,6930,3617460,481260,63,1
"572","BOISJC",0,0,0,0,1,1,"BOI","US-ID","Boise",185787,38,0,"SJC","US-CA","San Jose",894943,59,1,523,273529,6169,3226387,540365,48.5,2
"573","BOISLC",0,1,0,0,0,1,"BOI","US-ID","Boise",185787,38,0,"SLC","US-UT","Salt Lake City",181743,74,0,291,84681,12912,3757392,183765,56,2
"574","BOISMF",0,0,0,0,1,1,"BOI","US-ID","Boise",185787,38,0,"SMF","US-CA","Sacramento",407018,61,1,437,190969,3129,1367373,296402.5,49.5,2
"575","BOISNA",0,1,1,0,1,1,"BOI","US-ID","Boise",185787,38,0,"SNA","US-CA","Santa Ana",337977,60,1,688,473344,2527,1738576,261882,49,4
"576","BOISTL",0,0,1,1,0,1,"BOI","US-ID","Boise",185787,38,0,"STL","US-MO","St Louis",348189,90,0,1383,1912689,1589,2197587,266988,64,3
"577","BOITPA",0,0,1,1,0,0,"BOI","US-ID","Boise",185787,38,0,"TPA","US-FL","Tampa",303447,92,1,2155,4644025,1175,2532125,244617,65,2
"578","BOITUS",0,0,0,1,0,0,"BOI","US-ID","Boise",185787,38,0,"TUS","US-AZ","Tucson",486699,60,0,840,705600,1147,963480,336243,49,1
"579","BOSBTR",0,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"BTR","US-LA","Baton Rouge",227818,33,0,1395,1946025,1454,2028330,408479.5,61.5,2
"580","BOSBUF",0,0,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"BUF","US-NY","Buffalo",292648,54,0,396,156816,6579,2605284,440894.5,72,1
"581","BOSBUR",0,0,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"BUR","US-CA","Burbank",100316,39,1,2604,6780816,503,1309812,344728.5,64.5,0
"582","BOSBWI",1,0,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"BWI","US-MD","Baltimore",651154,85,0,369,136161,26603,9816507,620147.5,87.5,2
"583","BOSCAE",0,1,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"CAE","US-SC","Columbia",116278,38,0,799,638401,2417,1931183,352709.5,64,1
"584","BOSCAK",0,0,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"CAK","US-OH","Akron",217074,21,0,566,320356,767,434122,403107.5,55.5,0
"585","BOSCHA",0,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"CHA","US-TN","Chattanooga",155554,20,0,969,938961,1196,1158924,372347.5,55,2
"586","BOSCHS",0,1,0,1,1,0,"BOS","US-MA","Boston",589141,90,0,"CHS","US-SC","Charleston",96650,55,0,818,669124,4341,3550938,342895.5,72.5,3
"587","BOSCMH",1,1,0,1,1,0,"BOS","US-MA","Boston",589141,90,0,"CMH","US-OH","Columbus",711470,73,0,640,409600,10570,6764800,650305.5,81.5,4
"588","BOSCOS",1,1,1,0,0,0,"BOS","US-MA","Boston",589141,90,0,"COS","US-CO","Colorado Springs",360890,49,0,1778,3161284,3868,6877304,475015.5,69.5,3
"589","BOSCVG",0,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"CVG","US-KY","Cincinnati",331285,70,0,752,565504,13523,10169296,460213,80,2
"590","BOSDAB",0,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"DAB","US-FL","Daytona Beach",64112,34,1,1077,1159929,1552,1671504,326626.5,62,2
"591","BOSDAL",0,0,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"DAL","US-TX","Dallas",1188580,93,0,1566,2452356,320,501120,888860.5,91.5,0
"592","BOSDAY",0,0,1,1,0,0,"BOS","US-MA","Boston",589141,90,0,"DAY","US-OH","Dayton",166179,45,0,711,505521,5337,3794607,377660,67.5,2
"593","BOSDCA",1,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"DCA","US-DC","Washington",572059,87,0,399,159201,72209,28811392,580600,88.5,3
"594","BOSDEN",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"DEN","US-CO","Denver",554636,95,0,1754,3076516,40220,70545880,571888.5,92.5,5
"595","BOSDFW",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"DFW","US-TX","Dallas-Fort Worth",534694,98,0,1562,2439844,41720,65166640,561917.5,94,5
"596","BOSDSM",1,0,1,1,0,0,"BOS","US-MA","Boston",589141,90,0,"DSM","US-IA","Des Moines",198682,35,0,1166,1359556,2820,3288120,393911.5,62.5,3
"597","BOSELP",1,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"ELP","US-TX","El Paso",563662,51,0,2067,4272489,1767,3652389,576401.5,70.5,3
"598","BOSFAT",0,0,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"FAT","US-CA","Fresno",427652,19,1,2598,6749604,869,2257662,508396.5,54.5,0
"599","BOSFLL",1,1,0,1,1,0,"BOS","US-MA","Boston",589141,90,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,1237,1530169,54404,67297744,370769,87,4
"600","BOSFNT",0,0,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"FNT","US-MI","Flint",124943,28,0,688,473344,431,296528,357042,59,1
"601","BOSFWA",0,0,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"FWA","US-IN","Fort Wayne",205727,14,0,740,547600,1093,808820,397434,52,1
"602","BOSGEG",0,0,1,1,0,0,"BOS","US-MA","Boston",589141,90,0,"GEG","US-WA","Spokane",195629,43,0,2274,5171076,1250,2842500,392385,66.5,2
"603","BOSGRR",0,0,1,1,0,0,"BOS","US-MA","Boston",589141,90,0,"GRR","US-MI","Grand Rapids",197800,42,0,752,565504,3293,2476336,393470.5,66,2
"604","BOSGSO",0,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"GSO","US-NC","Greensboro",223891,46,0,645,416025,7652,4935540,406516,68,2
"605","BOSGSP",0,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"GSP","US-SC","Greenville",56720,36,0,794,630436,2589,2055666,322930.5,63,2
"606","BOSHOU",1,1,0,0,1,0,"BOS","US-MA","Boston",589141,90,0,"HOU","US-TX","Houston",1953631,70,0,1613,2601769,2352,3793776,1271386,80,3
"607","BOSIAD",0,0,1,1,0,0,"BOS","US-MA","Boston",589141,90,0,"IAD","US-DC","Washington",572059,66,0,413,170569,29970,12377610,580600,78,2
"608","BOSICT",1,0,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"ICT","US-KS","Wichita",344284,32,0,1438,2067844,1141,1640758,466712.5,61,1
"609","BOSIND",1,0,1,1,0,0,"BOS","US-MA","Boston",589141,90,0,"IND","US-IN","Indianapolis",781870,76,0,817,667489,9044,7388948,685505.5,83,3
"610","BOSISP",1,0,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"ISP","US-NY","Islip",17932,30,0,153,23409,3598,550494,303536.5,60,1
"611","BOSJAN",0,1,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"JAN","US-MS","Jackson",184256,43,0,1287,1656369,1139,1465893,386698.5,66.5,1
"612","BOSJAX",0,1,0,1,1,0,"BOS","US-MA","Boston",589141,90,0,"JAX","US-FL","Jacksonville",735617,73,1,1011,1022121,8732,8828052,662379,81.5,3
"613","BOSJFK",1,1,1,0,0,0,"BOS","US-MA","Boston",589141,90,0,"JFK","US-NY","New York",8008278,51,0,187,34969,6508,1216996,4298709.5,70.5,3
"614","BOSLAN",0,0,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"LAN","US-MI","Lansing",119128,24,0,706,498436,1096,773776,354134.5,57,1
"615","BOSLAX",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"LAX","US-CA","Los Angeles",3694820,95,1,2611,6817321,64888,169422560,2141980.5,92.5,5
"616","BOSLEX",0,1,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"LEX","US-KY","Lexington",260512,32,0,778,605284,1373,1068194,424826.5,61,1
"617","BOSLGA",0,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"LGA","US-NY","New York",8008278,87,0,185,34225,132610,24532850,4298709.5,88.5,2
"618","BOSLIT",1,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"LIT","US-AR","Little Rock",183133,53,0,1260,1587600,1685,2123100,386137,71.5,3
"619","BOSMBS",0,0,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"MBS","US-MI","Saginaw",61799,27,0,730,532900,698,509540,325470,58.5,1
"620","BOSMCI",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"MCI","US-MO","Kansas City",441545,86,0,1256,1577536,10422,13090032,515343,88,5
"621","BOSMCO",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"MCO","US-FL","Orlando",185951,92,1,1121,1256641,73951,82899072,387546,91,5
"622","BOSMDW",0,0,0,0,1,0,"BOS","US-MA","Boston",589141,90,0,"MDW","US-IL","Chicago",2896016,60,0,861,741321,11607,9993627,1742578.5,75,1
"623","BOSMEM",0,1,0,1,1,0,"BOS","US-MA","Boston",589141,90,0,"MEM","US-TN","Memphis",650100,70,0,1139,1297321,7767,8846613,619620.5,80,3
"624","BOSMIA",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"MIA","US-FL","Miami",362470,89,1,1258,1582564,32516,40905128,475805.5,89.5,5
"625","BOSMKE",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"MKE","US-WI","Milwaukee",596974,64,0,860,739600,12228,10516080,593057.5,77,5
"626","BOSMLB",0,1,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"MLB","US-FL","Melbourne",71382,28,1,1122,1258884,1292,1449624,330261.5,59,1
"627","BOSMOB",0,1,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"MOB","US-AL","Mobile",198915,29,0,1247,1555009,1291,1609877,394028,59.5,1
"628","BOSMSY",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"MSY","US-LA","New Orleans",484674,87,0,1367,1868689,13791,18852296,536907.5,88.5,5
"629","BOSOAK",1,0,1,0,0,0,"BOS","US-MA","Boston",589141,90,0,"OAK","US-CA","Oakland",399484,57,1,2693,7252249,2386,6425498,494312.5,73.5,2
"630","BOSOKC",1,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"OKC","US-OK","Oklahoma City",506132,61,0,1505,2265025,2389,3595445,547636.5,75.5,3
"631","BOSOMA",1,0,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"OMA","US-NE","Omaha",390007,56,0,1282,1643524,2977,3816514,489574,73,4
"632","BOSORD",1,1,1,1,0,0,"BOS","US-MA","Boston",589141,90,0,"ORD","US-IL","Chicago",2896016,97,0,867,751689,62518,54203104,1742578.5,93.5,4
"633","BOSORF",1,0,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"ORF","US-VA","Norfolk",234403,66,0,468,219024,6483,3034044,411772,78,2
"634","BOSPBI",1,1,0,1,1,0,"BOS","US-MA","Boston",589141,90,0,"PBI","US-FL","West Palm Beach",82103,68,1,1197,1432809,31556,37772532,335622,79,4
"635","BOSPDX",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"PDX","US-OR","Portland",529121,68,0,2537,6436369,8893,22561540,559131,79,5
"636","BOSPHF",0,0,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"PHF","US-VA","Newport News",180150,16,0,480,230400,697,334560,384645.5,53,0
"637","BOSPNS",0,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"PNS","US-FL","Pensacola",56255,38,1,1215,1476225,1851,2248965,322698,64,2
"638","BOSRDU",0,0,0,0,1,0,"BOS","US-MA","Boston",589141,90,0,"RDU","US-NC","Raleigh/Durham",463128,77,0,612,374544,22080,13512960,526134.5,83.5,1
"639","BOSRIC",1,0,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"RIC","US-VA","Richmond",197790,50,0,474,224676,7842,3717108,393465.5,70,2
"640","BOSROC",1,0,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"ROC","US-NY","Rochester",219773,47,0,343,117649,8583,2943969,404457,68.5,1
"641","BOSRSW",1,1,0,1,1,0,"BOS","US-MA","Boston",589141,90,0,"RSW","US-FL","Fort Myers",51970,68,1,1249,1560001,30353,37910896,320555.5,79,4
"642","BOSSAN",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"SAN","US-CA","San Diego",1223400,85,1,2588,6697744,17917,46369196,906270.5,87.5,5
"643","BOSSAT",1,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"SAT","US-TX","San Antonio",1144646,80,0,1764,3111696,5194,9162216,866893.5,85,3
"644","BOSSBA",1,0,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"SBA","US-CA","Santa Barbara",92325,11,1,2669,7123561,1498,3998162,340733,50.5,1
"645","BOSSDF",0,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"SDF","US-KY","Louisville",256231,62,0,831,690561,2876,2389956,422686,76,2
"646","BOSSEA",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"SEA","US-WA","Seattle",563374,86,0,2496,6230016,20382,50873472,576257.5,88,5
"647","BOSSFO",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"SFO","US-CA","San Francisco",776733,88,1,2704,7311616,71134,192346336,682937,89,5
"648","BOSSHV",0,1,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"SHV","US-LA","Shreveport",200145,19,0,1424,2027776,728,1036672,394643,54.5,1
"649","BOSSJC",1,1,1,1,0,0,"BOS","US-MA","Boston",589141,90,0,"SJC","US-CA","San Jose",894943,59,1,2689,7230721,19616,52747424,742042,74.5,4
"650","BOSSLC",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"SLC","US-UT","Salt Lake City",181743,74,0,2105,4431025,12723,26781916,385442,82,5
"651","BOSSMF",1,1,1,1,0,0,"BOS","US-MA","Boston",589141,90,0,"SMF","US-CA","Sacramento",407018,61,1,2636,6948496,4379,11543044,498079.5,75.5,4
"652","BOSSNA",1,1,1,1,0,0,"BOS","US-MA","Boston",589141,90,0,"SNA","US-CA","Santa Ana",337977,60,1,2592,6718464,6825,17690400,463559,75,4
"653","BOSSRQ",0,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"SRQ","US-FL","Sarasota/Bradenton",52715,43,1,1225,1500625,4037,4945325,320928,66.5,2
"654","BOSSTL",1,0,1,1,0,0,"BOS","US-MA","Boston",589141,90,0,"STL","US-MO","St Louis",348189,90,0,1046,1094116,11543,12073978,468665,90,3
"655","BOSTOL",0,0,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"TOL","US-OH","Toledo",313619,15,0,665,442225,1605,1067325,451380,52.5,1
"656","BOSTPA",1,1,1,1,1,0,"BOS","US-MA","Boston",589141,90,0,"TPA","US-FL","Tampa",303447,92,1,1185,1404225,42188,49992780,446294,91,5
"657","BOSTRI",0,0,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"TRI","US-TN","Bristol/Johnson/Kingsport",115531,12,0,736,541696,989,727904,352336,51,0
"658","BOSTUL",1,1,0,0,0,0,"BOS","US-MA","Boston",589141,90,0,"TUL","US-OK","Tulsa",393049,52,0,1394,1943236,1844,2570536,491095,71,2
"659","BOSTUS",1,1,1,1,0,0,"BOS","US-MA","Boston",589141,90,0,"TUS","US-AZ","Tucson",486699,60,0,2289,5239521,4279,9794631,537920,75,4
"660","BOSTYS",0,1,0,1,0,0,"BOS","US-MA","Boston",589141,90,0,"TYS","US-TN","Knoxville",173890,38,0,830,688900,3053,2533990,381515.5,64,2
"661","BTRBWI",0,1,0,1,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"BWI","US-MD","Baltimore",651154,85,0,1025,1050625,1136,1164400,439486,59,2
"662","BTRCAE",0,1,0,0,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"CAE","US-SC","Columbia",116278,38,0,640,409600,378,241920,172048,35.5,1
"663","BTRCVG",0,1,0,0,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"CVG","US-KY","Cincinnati",331285,70,0,693,480249,376,260568,279551.5,51.5,1
"664","BTRDCA",0,1,0,1,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"DCA","US-DC","Washington",572059,87,0,985,970225,2400,2364000,399938.5,60,2
"665","BTRDEN",1,1,0,1,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"DEN","US-CO","Denver",554636,95,0,1024,1048576,1236,1265664,391227,64,3
"666","BTRDFW",1,1,0,0,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"DFW","US-TX","Dallas-Fort Worth",534694,98,0,383,146689,5372,2057476,381256,65.5,2
"667","BTRFLL",0,1,0,0,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"FLL","US-FL","Fort Lauderdale",152397,84,1,1030,1060900,513,528390,190107.5,58.5,1
"668","BTRGSO",0,1,0,0,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"GSO","US-NC","Greensboro",223891,46,0,755,570025,597,450735,225854.5,39.5,1
"669","BTRIAD",0,1,0,0,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"IAD","US-DC","Washington",572059,66,0,969,938961,704,682176,399938.5,49.5,1
"670","BTRJAX",0,1,0,0,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"JAX","US-FL","Jacksonville",735617,73,1,719,516961,572,411268,481717.5,53,1
"671","BTRLAX",0,1,0,1,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"LAX","US-CA","Los Angeles",3694820,95,1,1618,2617924,1598,2585564,1961319,64,2
"672","BTRLGA",0,1,0,0,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"LGA","US-NY","New York",8008278,87,0,1198,1435204,1759,2107282,4118048,60,1
"673","BTRMCI",0,1,0,1,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"MCI","US-MO","Kansas City",441545,86,0,711,505521,865,615015,334681.5,59.5,2
"674","BTRMCO",0,1,0,0,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"MCO","US-FL","Orlando",185951,92,1,615,378225,989,608235,206884.5,62.5,1
"675","BTRMEM",0,0,0,1,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"MEM","US-TN","Memphis",650100,70,0,319,101761,693,221067,438959,51.5,1
"676","BTRMIA",0,1,0,0,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"MIA","US-FL","Miami",362470,89,1,1044,1089936,496,517824,295144,61,1
"677","BTRORD",1,1,0,1,0,0,"BTR","US-LA","Baton Rouge",227818,33,0,"ORD","US-IL","Chicago",2896016,97,0,810,656100,2025,1640250,1561917,65,3
