v1,market,firm,airline,airport1,state1,city1,population1,route1,tourism1,airport2,state2,city2,population2,route2,tourism2,distance,distancesq,passengers,airpresence,population,route,firm_nb,city_pair,operate1,operate2,tourism,lpopulation,ldistance,ldistancesq
1542,FLLLIT,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,LIT,US-AR,Little Rock,183133,53,0,1034,1069156,2137,2209658,167765,68.5,2,0,1,1,1,12.030319,6.9411902,13.88238
1542,FLLLIT,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,LIT,US-AR,Little Rock,183133,53,0,1034,1069156,2137,2209658,167765,68.5,2,0,1,0,1,12.030319,6.9411902,13.88238
1542,FLLLIT,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,LIT,US-AR,Little Rock,183133,53,0,1034,1069156,2137,2209658,167765,68.5,2,1,1,1,1,12.030319,6.9411902,13.88238
1542,FLLLIT,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,LIT,US-AR,Little Rock,183133,53,0,1034,1069156,2137,2209658,167765,68.5,2,1,1,1,1,12.030319,6.9411902,13.88238
1543,FLLMBS,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MBS,US-MI,Saginaw,61799,27,0,1225,1500625,573,701925,107098,55.5,1,0,1,0,1,11.5815,7.1106963,14.221393
1543,FLLMBS,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MBS,US-MI,Saginaw,61799,27,0,1225,1500625,573,701925,107098,55.5,1,0,1,1,1,11.5815,7.1106963,14.221393
1543,FLLMBS,dl,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MBS,US-MI,Saginaw,61799,27,0,1225,1500625,573,701925,107098,55.5,1,0,1,0,1,11.5815,7.1106963,14.221393
1543,FLLMBS,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MBS,US-MI,Saginaw,61799,27,0,1225,1500625,573,701925,107098,55.5,1,0,1,0,1,11.5815,7.1106963,14.221393
1543,FLLMBS,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MBS,US-MI,Saginaw,61799,27,0,1225,1500625,573,701925,107098,55.5,1,1,1,1,1,11.5815,7.1106963,14.221393
1543,FLLMBS,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MBS,US-MI,Saginaw,61799,27,0,1225,1500625,573,701925,107098,55.5,1,0,1,0,1,11.5815,7.1106963,14.221393
1544,FLLMCI,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MCI,US-MO,Kansas City,441545,86,0,1242,1542564,10149,12605058,296971,85,4,0,1,1,1,12.60139,7.1244783,14.248957
1544,FLLMCI,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MCI,US-MO,Kansas City,441545,86,0,1242,1542564,10149,12605058,296971,85,4,0,1,1,1,12.60139,7.1244783,14.248957
1544,FLLMCI,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MCI,US-MO,Kansas City,441545,86,0,1242,1542564,10149,12605058,296971,85,4,0,1,1,1,12.60139,7.1244783,14.248957
1544,FLLMCI,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MCI,US-MO,Kansas City,441545,86,0,1242,1542564,10149,12605058,296971,85,4,1,1,1,1,12.60139,7.1244783,14.248957
1544,FLLMCI,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MCI,US-MO,Kansas City,441545,86,0,1242,1542564,10149,12605058,296971,85,4,1,1,1,1,12.60139,7.1244783,14.248957
1544,FLLMCI,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MCI,US-MO,Kansas City,441545,86,0,1242,1542564,10149,12605058,296971,85,4,0,1,1,1,12.60139,7.1244783,14.248957
1545,FLLMCO,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MCO,US-FL,Orlando,185951,92,1,178,31684,25534,4545052,169174,88,1,1,1,1,1,12.038683,5.1817837,10.363567
1545,FLLMCO,al,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MCO,US-FL,Orlando,185951,92,1,178,31684,25534,4545052,169174,88,1,1,1,1,1,12.038683,5.1817837,10.363567
1545,FLLMCO,dl,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MCO,US-FL,Orlando,185951,92,1,178,31684,25534,4545052,169174,88,1,1,1,1,1,12.038683,5.1817837,10.363567
1545,FLLMCO,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MCO,US-FL,Orlando,185951,92,1,178,31684,25534,4545052,169174,88,1,1,1,1,1,12.038683,5.1817837,10.363567
1545,FLLMCO,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MCO,US-FL,Orlando,185951,92,1,178,31684,25534,4545052,169174,88,1,1,1,1,1,12.038683,5.1817837,10.363567
1545,FLLMCO,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MCO,US-FL,Orlando,185951,92,1,178,31684,25534,4545052,169174,88,1,0,1,1,1,12.038683,5.1817837,10.363567
1546,FLLMDT,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MDT,US-PA,Harrisburg,48880,31,0,993,986049,2233,2217369,100638.5,57.5,2,1,1,1,1,11.51929,6.9007306,13.801461
1546,FLLMDT,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MDT,US-PA,Harrisburg,48880,31,0,993,986049,2233,2217369,100638.5,57.5,2,0,1,1,1,11.51929,6.9007306,13.801461
1546,FLLMDT,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MDT,US-PA,Harrisburg,48880,31,0,993,986049,2233,2217369,100638.5,57.5,2,0,1,1,1,11.51929,6.9007306,13.801461
1546,FLLMDT,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MDT,US-PA,Harrisburg,48880,31,0,993,986049,2233,2217369,100638.5,57.5,2,0,1,0,1,11.51929,6.9007306,13.801461
1546,FLLMDT,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MDT,US-PA,Harrisburg,48880,31,0,993,986049,2233,2217369,100638.5,57.5,2,1,1,1,1,11.51929,6.9007306,13.801461
1546,FLLMDT,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MDT,US-PA,Harrisburg,48880,31,0,993,986049,2233,2217369,100638.5,57.5,2,0,1,0,1,11.51929,6.9007306,13.801461
1547,FLLMDW,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MDW,US-IL,Chicago,2896016,60,0,1166,1359556,36952,43086032,1524206.5,72,3,1,1,1,1,14.236984,7.0613341,14.122668
1547,FLLMDW,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MDW,US-IL,Chicago,2896016,60,0,1166,1359556,36952,43086032,1524206.5,72,3,0,1,1,1,14.236984,7.0613341,14.122668
1547,FLLMDW,dl,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MDW,US-IL,Chicago,2896016,60,0,1166,1359556,36952,43086032,1524206.5,72,3,0,1,0,1,14.236984,7.0613341,14.122668
1547,FLLMDW,lcc,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MDW,US-IL,Chicago,2896016,60,0,1166,1359556,36952,43086032,1524206.5,72,3,0,1,1,1,14.236984,7.0613341,14.122668
1547,FLLMDW,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MDW,US-IL,Chicago,2896016,60,0,1166,1359556,36952,43086032,1524206.5,72,3,0,1,0,1,14.236984,7.0613341,14.122668
1547,FLLMDW,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MDW,US-IL,Chicago,2896016,60,0,1166,1359556,36952,43086032,1524206.5,72,3,0,1,1,1,14.236984,7.0613341,14.122668
1548,FLLMEM,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MEM,US-TN,Memphis,650100,70,0,851,724201,4642,3950342,401248.5,77,3,1,1,1,1,12.902336,6.7464123,13.492825
1548,FLLMEM,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MEM,US-TN,Memphis,650100,70,0,851,724201,4642,3950342,401248.5,77,3,0,1,1,1,12.902336,6.7464123,13.492825
1548,FLLMEM,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MEM,US-TN,Memphis,650100,70,0,851,724201,4642,3950342,401248.5,77,3,0,1,1,1,12.902336,6.7464123,13.492825
1548,FLLMEM,lcc,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MEM,US-TN,Memphis,650100,70,0,851,724201,4642,3950342,401248.5,77,3,0,1,1,1,12.902336,6.7464123,13.492825
1548,FLLMEM,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MEM,US-TN,Memphis,650100,70,0,851,724201,4642,3950342,401248.5,77,3,1,1,1,1,12.902336,6.7464123,13.492825
1548,FLLMEM,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MEM,US-TN,Memphis,650100,70,0,851,724201,4642,3950342,401248.5,77,3,0,1,0,1,12.902336,6.7464123,13.492825
1549,FLLMKE,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MKE,US-WI,Milwaukee,596974,64,0,1243,1545049,6542,8131706,374685.5,74,3,0,1,1,1,12.833842,7.1252832,14.250566
1549,FLLMKE,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MKE,US-WI,Milwaukee,596974,64,0,1243,1545049,6542,8131706,374685.5,74,3,0,1,1,1,12.833842,7.1252832,14.250566
1549,FLLMKE,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MKE,US-WI,Milwaukee,596974,64,0,1243,1545049,6542,8131706,374685.5,74,3,0,1,1,1,12.833842,7.1252832,14.250566
1549,FLLMKE,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MKE,US-WI,Milwaukee,596974,64,0,1243,1545049,6542,8131706,374685.5,74,3,1,1,1,1,12.833842,7.1252832,14.250566
1549,FLLMKE,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MKE,US-WI,Milwaukee,596974,64,0,1243,1545049,6542,8131706,374685.5,74,3,1,1,1,1,12.833842,7.1252832,14.250566
1549,FLLMKE,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MKE,US-WI,Milwaukee,596974,64,0,1243,1545049,6542,8131706,374685.5,74,3,0,1,0,1,12.833842,7.1252832,14.250566
1550,FLLMOB,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MOB,US-AL,Mobile,198915,29,0,883,779689,871,769093,175656,56.5,1,0,1,0,1,12.076283,6.7833252,13.56665
1550,FLLMOB,al,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MOB,US-AL,Mobile,198915,29,0,883,779689,871,769093,175656,56.5,1,0,1,0,1,12.076283,6.7833252,13.56665
1550,FLLMOB,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MOB,US-AL,Mobile,198915,29,0,883,779689,871,769093,175656,56.5,1,0,1,1,1,12.076283,6.7833252,13.56665
1550,FLLMOB,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MOB,US-AL,Mobile,198915,29,0,883,779689,871,769093,175656,56.5,1,0,1,0,1,12.076283,6.7833252,13.56665
1550,FLLMOB,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MOB,US-AL,Mobile,198915,29,0,883,779689,871,769093,175656,56.5,1,0,1,0,1,12.076283,6.7833252,13.56665
1550,FLLMOB,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MOB,US-AL,Mobile,198915,29,0,883,779689,871,769093,175656,56.5,1,0,1,0,1,12.076283,6.7833252,13.56665
1551,FLLMSY,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MSY,US-LA,New Orleans,484674,87,0,673,452929,13481,9072713,318535.5,85.5,4,1,1,1,1,12.671489,6.5117455,13.023491
1551,FLLMSY,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MSY,US-LA,New Orleans,484674,87,0,673,452929,13481,9072713,318535.5,85.5,4,0,1,1,1,12.671489,6.5117455,13.023491
1551,FLLMSY,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MSY,US-LA,New Orleans,484674,87,0,673,452929,13481,9072713,318535.5,85.5,4,0,1,1,1,12.671489,6.5117455,13.023491
1551,FLLMSY,lcc,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MSY,US-LA,New Orleans,484674,87,0,673,452929,13481,9072713,318535.5,85.5,4,0,1,1,1,12.671489,6.5117455,13.023491
1551,FLLMSY,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,MSY,US-LA,New Orleans,484674,87,0,673,452929,13481,9072713,318535.5,85.5,4,1,1,1,1,12.671489,6.5117455,13.023491
1551,FLLMSY,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,MSY,US-LA,New Orleans,484674,87,0,673,452929,13481,9072713,318535.5,85.5,4,0,1,1,1,12.671489,6.5117455,13.023491
1552,FLLOAK,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,OAK,US-CA,Oakland,399484,57,1,2575,6630625,5539,14262925,275940.5,70.5,5,0,1,1,1,12.527941,7.8536048,15.70721
1552,FLLOAK,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,OAK,US-CA,Oakland,399484,57,1,2575,6630625,5539,14262925,275940.5,70.5,5,0,1,1,1,12.527941,7.8536048,15.70721
1552,FLLOAK,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,OAK,US-CA,Oakland,399484,57,1,2575,6630625,5539,14262925,275940.5,70.5,5,0,1,1,1,12.527941,7.8536048,15.70721
1552,FLLOAK,lcc,1,FLL,US-FL,Fort Lauderdale,152397,84,1,OAK,US-CA,Oakland,399484,57,1,2575,6630625,5539,14262925,275940.5,70.5,5,0,1,1,1,12.527941,7.8536048,15.70721
1552,FLLOAK,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,OAK,US-CA,Oakland,399484,57,1,2575,6630625,5539,14262925,275940.5,70.5,5,1,1,1,1,12.527941,7.8536048,15.70721
1552,FLLOAK,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,OAK,US-CA,Oakland,399484,57,1,2575,6630625,5539,14262925,275940.5,70.5,5,0,1,1,1,12.527941,7.8536048,15.70721
1553,FLLOKC,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,OKC,US-OK,Oklahoma City,506132,61,0,1218,1483524,2687,3272766,329264.5,72.5,3,0,1,1,1,12.704617,7.1049652,14.20993
1553,FLLOKC,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,OKC,US-OK,Oklahoma City,506132,61,0,1218,1483524,2687,3272766,329264.5,72.5,3,0,1,1,1,12.704617,7.1049652,14.20993
1553,FLLOKC,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,OKC,US-OK,Oklahoma City,506132,61,0,1218,1483524,2687,3272766,329264.5,72.5,3,0,1,1,1,12.704617,7.1049652,14.20993
1553,FLLOKC,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,OKC,US-OK,Oklahoma City,506132,61,0,1218,1483524,2687,3272766,329264.5,72.5,3,0,1,0,1,12.704617,7.1049652,14.20993
1553,FLLOKC,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,OKC,US-OK,Oklahoma City,506132,61,0,1218,1483524,2687,3272766,329264.5,72.5,3,1,1,1,1,12.704617,7.1049652,14.20993
1553,FLLOKC,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,OKC,US-OK,Oklahoma City,506132,61,0,1218,1483524,2687,3272766,329264.5,72.5,3,1,1,1,1,12.704617,7.1049652,14.20993
1554,FLLOMA,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,OMA,US-NE,Omaha,390007,56,0,1382,1909924,3413,4716766,271202,70,4,0,1,1,1,12.510619,7.231287,14.462574
1554,FLLOMA,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,OMA,US-NE,Omaha,390007,56,0,1382,1909924,3413,4716766,271202,70,4,0,1,1,1,12.510619,7.231287,14.462574
1554,FLLOMA,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,OMA,US-NE,Omaha,390007,56,0,1382,1909924,3413,4716766,271202,70,4,0,1,1,1,12.510619,7.231287,14.462574
1554,FLLOMA,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,OMA,US-NE,Omaha,390007,56,0,1382,1909924,3413,4716766,271202,70,4,1,1,1,1,12.510619,7.231287,14.462574
1554,FLLOMA,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,OMA,US-NE,Omaha,390007,56,0,1382,1909924,3413,4716766,271202,70,4,1,1,1,1,12.510619,7.231287,14.462574
1554,FLLOMA,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,OMA,US-NE,Omaha,390007,56,0,1382,1909924,3413,4716766,271202,70,4,0,1,1,1,12.510619,7.231287,14.462574
1555,FLLORD,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,ORD,US-IL,Chicago,2896016,97,0,1182,1397124,45175,53396848,1524206.5,90.5,5,0,1,1,1,14.236984,7.0749631,14.149926
1555,FLLORD,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,ORD,US-IL,Chicago,2896016,97,0,1182,1397124,45175,53396848,1524206.5,90.5,5,0,1,1,1,14.236984,7.0749631,14.149926
1555,FLLORD,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,ORD,US-IL,Chicago,2896016,97,0,1182,1397124,45175,53396848,1524206.5,90.5,5,0,1,1,1,14.236984,7.0749631,14.149926
1555,FLLORD,lcc,1,FLL,US-FL,Fort Lauderdale,152397,84,1,ORD,US-IL,Chicago,2896016,97,0,1182,1397124,45175,53396848,1524206.5,90.5,5,0,1,1,1,14.236984,7.0749631,14.149926
1555,FLLORD,ua,1,FLL,US-FL,Fort Lauderdale,152397,84,1,ORD,US-IL,Chicago,2896016,97,0,1182,1397124,45175,53396848,1524206.5,90.5,5,0,1,1,1,14.236984,7.0749631,14.149926
1555,FLLORD,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,ORD,US-IL,Chicago,2896016,97,0,1182,1397124,45175,53396848,1524206.5,90.5,5,0,1,0,1,14.236984,7.0749631,14.149926
1556,FLLORF,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,ORF,US-VA,Norfolk,234403,66,0,781,609961,4845,3783945,193400,75,2,1,1,1,1,12.172516,6.6605749,13.32115
1556,FLLORF,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,ORF,US-VA,Norfolk,234403,66,0,781,609961,4845,3783945,193400,75,2,0,1,1,1,12.172516,6.6605749,13.32115
1556,FLLORF,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,ORF,US-VA,Norfolk,234403,66,0,781,609961,4845,3783945,193400,75,2,0,1,1,1,12.172516,6.6605749,13.32115
1556,FLLORF,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,ORF,US-VA,Norfolk,234403,66,0,781,609961,4845,3783945,193400,75,2,0,1,0,1,12.172516,6.6605749,13.32115
1556,FLLORF,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,ORF,US-VA,Norfolk,234403,66,0,781,609961,4845,3783945,193400,75,2,1,1,1,1,12.172516,6.6605749,13.32115
1556,FLLORF,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,ORF,US-VA,Norfolk,234403,66,0,781,609961,4845,3783945,193400,75,2,0,1,0,1,12.172516,6.6605749,13.32115
1557,FLLPDX,aa,1,FLL,US-FL,Fort Lauderdale,152397,84,1,PDX,US-OR,Portland,529121,68,0,2693,7252249,5660,15242380,340759,76,5,0,1,1,1,12.738931,7.8984113,15.796823
1557,FLLPDX,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,PDX,US-OR,Portland,529121,68,0,2693,7252249,5660,15242380,340759,76,5,0,1,1,1,12.738931,7.8984113,15.796823
1557,FLLPDX,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,PDX,US-OR,Portland,529121,68,0,2693,7252249,5660,15242380,340759,76,5,0,1,1,1,12.738931,7.8984113,15.796823
1557,FLLPDX,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PDX,US-OR,Portland,529121,68,0,2693,7252249,5660,15242380,340759,76,5,1,1,1,1,12.738931,7.8984113,15.796823
1557,FLLPDX,ua,1,FLL,US-FL,Fort Lauderdale,152397,84,1,PDX,US-OR,Portland,529121,68,0,2693,7252249,5660,15242380,340759,76,5,0,1,1,1,12.738931,7.8984113,15.796823
1557,FLLPDX,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,PDX,US-OR,Portland,529121,68,0,2693,7252249,5660,15242380,340759,76,5,0,1,1,1,12.738931,7.8984113,15.796823
1558,FLLPHF,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PHF,US-VA,Newport News,180150,16,0,913,833569,1214,1108382,166273.5,50,1,0,1,0,1,12.021389,6.8167357,13.633471
1558,FLLPHF,al,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PHF,US-VA,Newport News,180150,16,0,913,833569,1214,1108382,166273.5,50,1,0,1,0,1,12.021389,6.8167357,13.633471
1558,FLLPHF,dl,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PHF,US-VA,Newport News,180150,16,0,913,833569,1214,1108382,166273.5,50,1,0,1,0,1,12.021389,6.8167357,13.633471
1558,FLLPHF,lcc,1,FLL,US-FL,Fort Lauderdale,152397,84,1,PHF,US-VA,Newport News,180150,16,0,913,833569,1214,1108382,166273.5,50,1,0,1,1,1,12.021389,6.8167357,13.633471
1558,FLLPHF,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PHF,US-VA,Newport News,180150,16,0,913,833569,1214,1108382,166273.5,50,1,0,1,0,1,12.021389,6.8167357,13.633471
1558,FLLPHF,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PHF,US-VA,Newport News,180150,16,0,913,833569,1214,1108382,166273.5,50,1,0,1,0,1,12.021389,6.8167357,13.633471
1559,FLLPNS,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PNS,US-FL,Pensacola,56255,38,1,525,275625,605,317625,104326,61,1,0,1,0,1,11.555276,6.2633982,12.526796
1559,FLLPNS,al,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PNS,US-FL,Pensacola,56255,38,1,525,275625,605,317625,104326,61,1,1,1,1,1,11.555276,6.2633982,12.526796
1559,FLLPNS,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,PNS,US-FL,Pensacola,56255,38,1,525,275625,605,317625,104326,61,1,0,1,1,1,11.555276,6.2633982,12.526796
1559,FLLPNS,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PNS,US-FL,Pensacola,56255,38,1,525,275625,605,317625,104326,61,1,0,1,0,1,11.555276,6.2633982,12.526796
1559,FLLPNS,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PNS,US-FL,Pensacola,56255,38,1,525,275625,605,317625,104326,61,1,0,1,0,1,11.555276,6.2633982,12.526796
1559,FLLPNS,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PNS,US-FL,Pensacola,56255,38,1,525,275625,605,317625,104326,61,1,0,1,0,1,11.555276,6.2633982,12.526796
1560,FLLPVD,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PVD,US-RI,Providence,173618,59,0,1188,1411344,17953,21328164,163007.5,71.5,3,1,1,1,1,12.001552,7.0800266,14.160053
1560,FLLPVD,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,PVD,US-RI,Providence,173618,59,0,1188,1411344,17953,21328164,163007.5,71.5,3,0,1,1,1,12.001552,7.0800266,14.160053
1560,FLLPVD,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,PVD,US-RI,Providence,173618,59,0,1188,1411344,17953,21328164,163007.5,71.5,3,0,1,1,1,12.001552,7.0800266,14.160053
1560,FLLPVD,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PVD,US-RI,Providence,173618,59,0,1188,1411344,17953,21328164,163007.5,71.5,3,1,1,1,1,12.001552,7.0800266,14.160053
1560,FLLPVD,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,PVD,US-RI,Providence,173618,59,0,1188,1411344,17953,21328164,163007.5,71.5,3,1,1,1,1,12.001552,7.0800266,14.160053
1560,FLLPVD,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,PVD,US-RI,Providence,173618,59,0,1188,1411344,17953,21328164,163007.5,71.5,3,0,1,1,1,12.001552,7.0800266,14.160053
1561,FLLRDU,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,RDU,US-NC,Raleigh/Durham,463128,77,0,680,462400,15911,10819480,307762.5,80.5,4,1,1,1,1,12.637084,6.5220928,13.044186
1561,FLLRDU,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,RDU,US-NC,Raleigh/Durham,463128,77,0,680,462400,15911,10819480,307762.5,80.5,4,0,1,1,1,12.637084,6.5220928,13.044186
1561,FLLRDU,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,RDU,US-NC,Raleigh/Durham,463128,77,0,680,462400,15911,10819480,307762.5,80.5,4,0,1,1,1,12.637084,6.5220928,13.044186
1561,FLLRDU,lcc,1,FLL,US-FL,Fort Lauderdale,152397,84,1,RDU,US-NC,Raleigh/Durham,463128,77,0,680,462400,15911,10819480,307762.5,80.5,4,0,1,1,1,12.637084,6.5220928,13.044186
1561,FLLRDU,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,RDU,US-NC,Raleigh/Durham,463128,77,0,680,462400,15911,10819480,307762.5,80.5,4,1,1,1,1,12.637084,6.5220928,13.044186
1561,FLLRDU,wn,1,FLL,US-FL,Fort Lauderdale,152397,84,1,RDU,US-NC,Raleigh/Durham,463128,77,0,680,462400,15911,10819480,307762.5,80.5,4,0,1,1,1,12.637084,6.5220928,13.044186
1562,FLLRIC,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,RIC,US-VA,Richmond,197790,50,0,845,714025,3424,2893280,175093.5,67,2,1,1,1,1,12.073075,6.7393365,13.478673
1562,FLLRIC,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,RIC,US-VA,Richmond,197790,50,0,845,714025,3424,2893280,175093.5,67,2,0,1,1,1,12.073075,6.7393365,13.478673
1562,FLLRIC,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,RIC,US-VA,Richmond,197790,50,0,845,714025,3424,2893280,175093.5,67,2,0,1,1,1,12.073075,6.7393365,13.478673
1562,FLLRIC,lcc,0,FLL,US-FL,Fort Lauderdale,152397,84,1,RIC,US-VA,Richmond,197790,50,0,845,714025,3424,2893280,175093.5,67,2,0,1,0,1,12.073075,6.7393365,13.478673
1562,FLLRIC,ua,0,FLL,US-FL,Fort Lauderdale,152397,84,1,RIC,US-VA,Richmond,197790,50,0,845,714025,3424,2893280,175093.5,67,2,1,1,1,1,12.073075,6.7393365,13.478673
1562,FLLRIC,wn,0,FLL,US-FL,Fort Lauderdale,152397,84,1,RIC,US-VA,Richmond,197790,50,0,845,714025,3424,2893280,175093.5,67,2,0,1,0,1,12.073075,6.7393365,13.478673
1563,FLLROC,aa,0,FLL,US-FL,Fort Lauderdale,152397,84,1,ROC,US-NY,Rochester,219773,47,0,1183,1399489,5304,6274632,186085,65.5,3,1,1,1,1,12.133959,7.075809,14.151618
1563,FLLROC,al,1,FLL,US-FL,Fort Lauderdale,152397,84,1,ROC,US-NY,Rochester,219773,47,0,1183,1399489,5304,6274632,186085,65.5,3,0,1,1,1,12.133959,7.075809,14.151618
1563,FLLROC,dl,1,FLL,US-FL,Fort Lauderdale,152397,84,1,ROC,US-NY,Rochester,219773,47,0,1183,1399489,5304,6274632,186085,65.5,3,0,1,1,1,12.133959,7.075809,14.151618
