v1,market,airlineaa,airlineal,airlinedl,airlinelcc,airlineua,airlinewn,city_pairaa,operate1aa,operate2aa,passengeraa,distaa,airpresenceaa,routeaa,lairpresenceaa,city_pairal,operate1al,operate2al,passengeral,distal,airpresenceal,routeal,lairpresenceal,city_pairdl,operate1dl,operate2dl,passengerdl,distdl,airpresencedl,routedl,lairpresencedl,city_pairlcc,operate1lcc,operate2lcc,passengerlcc,distlcc,airpresencelcc,routelcc,lairpresencelcc,city_pairua,operate1ua,operate2ua,passengerua,distua,airpresenceua,routeua,lairpresenceua,city_pairwn,operate1wn,operate2wn,passengerwn,distwn,airpresencewn,routewn,lairpresencewn,airport1,state1,city1,population1,route1,tourism1,airport2,state2,city2,population2,route2,tourism2,population,firm_nb,tourism,lpopulation,distancesq,distance,ldistance,ldistancesq
623,BOSMEM,0,1,1,1,0,0,1,1,1,9,2241,20169,98.5,9.911952,0,1,1,0,0,0,0,0,0,1,1,599,1264.2815,757304.63,130.5,13.537522,0,1,1,395,1278,504810,49,13.131939,1,1,1,54,1358,73332,109.5,11.202766,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,MEM,US-TN,Memphis,650100,70,0,619620.5,3,0,13.336863,1297321,1139,7.0379062,14.075812
624,BOSMIA,1,1,1,1,1,0,0,1,1,15906,1293.3435,20571922,117,16.839437,0,1,1,0,0,0,0,0,0,1,1,1706,1568.7305,2676254.3,130.5,14.799929,0,1,1,370,1541,570170,42.5,13.253692,0,1,1,456,1556.7631,709883.94,118,13.472858,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,MIA,US-FL,Miami,362470,89,1,475805.5,5,1,13.072764,1582564,1258,7.1372786,14.274557
625,BOSMKE,1,1,1,1,1,0,0,1,1,7,934.20001,6539.3999,88,8.7857533,0,1,1,0,0,0,0,0,0,1,1,527,1104,581808,127.5,13.273897,0,1,1,4,942,3768,40.5,8.2345648,0,1,1,95,934,88730,120,11.393365,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,MKE,US-WI,Milwaukee,596974,64,0,593057.5,5,0,13.293047,739600,860,6.7569323,13.513865
626,BOSMLB,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,630,1390.3483,875919.44,120,13.68303,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,MLB,US-FL,Melbourne,71382,28,1,330261.5,1,1,12.70764,1258884,1122,7.0228682,14.045736
627,BOSMOB,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,746,1256.2924,937194.13,124,13.750647,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,MOB,US-AL,Mobile,198915,29,0,394028,1,0,12.884177,1555009,1247,7.1284962,14.256992
628,BOSMSY,1,1,1,1,1,0,0,1,1,860,1863.1503,1602309.3,110,14.286957,0,1,1,0,0,0,0,0,0,1,1,3809,1407.663,5361788,131.5,15.494808,0,1,1,294,1371,403074,48.5,12.906878,0,1,1,452,1526.5372,689994.81,110.5,13.444441,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,MSY,US-LA,New Orleans,484674,87,0,536907.5,5,0,13.193582,1868689,1367,7.2203736,14.440747
629,BOSOAK,1,0,0,0,1,0,0,1,1,356,3017.2654,1074146.5,99.5,13.887038,1,1,1,0,0,0,0,0,1,1,1,161,3062.2361,493020,109,13.108307,1,1,1,0,0,0,0,0,0,1,1,768,2777.0703,2132790,111.5,14.572942,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,OAK,US-CA,Oakland,399484,57,1,494312.5,2,1,13.110923,7252249,2693,7.8984113,15.796823
630,BOSOKC,1,1,1,0,0,0,0,1,1,335,1642.1984,550136.44,110,13.217923,0,1,1,0,0,0,0,0,0,1,1,269,1707.2458,459249.13,124,13.037351,0,1,0,0,0,0,0,0,1,1,1,4,2249.25,8997,103.5,9.1047573,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,OKC,US-OK,Oklahoma City,506132,61,0,547636.5,3,0,13.213367,2265025,1505,7.3165483,14.633097
631,BOSOMA,1,1,0,1,1,0,0,1,1,7,1570.3334,10992.334,100.5,9.3050442,0,1,1,0,0,0,0,0,1,1,1,60,1765.4166,105925,114.5,11.570496,0,1,1,0,0,0,0,0,0,1,1,533,1312.5471,699587.63,118,13.458248,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,OMA,US-NE,Omaha,390007,56,0,489574,4,0,13.101291,1643524,1282,7.1561766,14.312353
632,BOSORD,1,1,1,0,1,0,0,1,1,20101,874.10486,17570382,122.5,16.681725,0,1,1,0,0,0,0,0,0,1,1,549,1131.0576,620950.63,130.5,13.339008,1,1,1,27,867,23409,62.5,10.060919,0,1,1,23360,872.7735,20387988,141.5,16.830456,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,ORD,US-IL,Chicago,2896016,97,0,1742578.5,4,0,14.370876,751689,867,6.765039,13.530078
633,BOSORF,1,1,0,0,0,0,0,1,1,5,468,2340,97,7.7583337,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,570,1140,113,7.0396605,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,ORF,US-VA,Norfolk,234403,66,0,411772,2,0,12.928226,219024,468,6.1484685,12.296937
634,BOSPBI,1,1,1,1,0,0,0,1,1,2004,1340.3899,2686141.3,99,14.803617,0,1,1,0,0,0,0,0,0,1,1,14274,1267.7118,18095318,131,16.711164,0,1,1,0,0,0,0,0,1,1,1,98,2011,197078,101.5,12.19136,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,PBI,US-FL,West Palm Beach,82103,68,1,335622,4,1,12.723741,1432809,1197,7.0875735,14.175147
635,BOSPDX,1,1,1,1,1,0,0,1,1,922,2967.8123,2736323,105.5,14.822126,0,1,1,0,0,0,0,0,0,1,1,1183,2813.5588,3328440,132,15.018015,0,1,1,588,2746,1614648,39,14.294628,0,1,1,2144,2769.7764,5938400.5,131.5,15.596951,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,PDX,US-OR,Portland,529121,68,0,559131,5,0,13.234139,6436369,2537,7.8387375,15.677475
636,BOSPHF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,5,553,2765,76.5,7.9251575,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,PHF,US-VA,Newport News,180150,16,0,384645.5,0,0,12.860078,230400,480,6.1737862,12.347572
637,BOSPNS,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,573,1219.9457,699028.88,126,13.457449,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,PNS,US-FL,Pensacola,56255,38,1,322698,2,1,12.684472,1476225,1215,7.1024995,14.204999
638,BOSRDU,0,0,0,1,0,0,1,1,1,9,612,5508,101.5,8.6141386,1,1,1,0,0,0,0,0,1,1,1,198,1133.1235,224358.45,131,12.321005,0,1,1,887,958.18298,849908.31,49,13.652884,1,1,1,2,637,1274,111.5,7.1507015,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,RDU,US-NC,Raleigh/Durham,463128,77,0,526134.5,1,0,13.173312,374544,612,6.4167323,12.833465
639,BOSRIC,1,1,0,0,0,0,0,1,1,17,474,8058,95,8.994545,0,1,1,0,0,0,0,0,1,1,1,3,935.66669,2807,124.5,7.940228,0,1,0,0,0,0,0,0,1,1,1,2,512,1024,114,6.9324479,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,RIC,US-VA,Richmond,197790,50,0,393465.5,2,0,12.882749,224676,474,6.1612072,12.322414
640,BOSROC,1,0,0,0,0,0,0,1,1,24,343,8232,94.5,9.0159054,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,6,702,4212,109.5,8.3459301,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,ROC,US-NY,Rochester,219773,47,0,404457,1,0,12.9103,117649,343,5.8377304,11.675461
641,BOSRSW,1,1,1,1,0,0,0,1,1,10,1971,19710,91,9.8889322,0,1,1,0,0,0,0,0,0,1,1,17186,1323.5178,22745978,131.5,16.939899,0,1,1,496,1713.5,849896,54,13.65287,1,1,1,97,1931.5405,187359.44,106,12.14079,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,RSW,US-FL,Fort Myers,51970,68,1,320555.5,4,1,12.677811,1560001,1249,7.1300983,14.260197
642,BOSSAN,1,1,1,1,1,0,0,1,1,5955,2616.6401,15582092,111.5,16.561632,0,1,1,0,0,0,0,0,0,1,1,884,2746.022,2427483.5,131.5,14.702366,0,1,1,858,2631.5,2257827,40.5,14.629914,0,1,1,1681,2684.8005,4513149.5,129.5,15.322506,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,SAN,US-CA,San Diego,1223400,85,1,906270.5,5,1,13.717093,6697744,2588,7.8586407,15.717281
643,BOSSAT,1,1,1,0,0,0,0,1,1,1126,1833.2534,2064243.4,113.5,14.540275,0,1,1,0,0,0,0,0,0,1,1,1162,1815.8162,2109978.5,132,14.562189,1,1,1,0,0,0,0,0,1,1,1,120,2048.8,245856,116.5,12.412505,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,SAT,US-TX,San Antonio,1144646,80,0,866893.5,3,0,13.672671,3111696,1764,7.4753394,14.950679
644,BOSSBA,1,0,0,0,0,0,0,1,1,2,2700,5400,64,8.5943394,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,156,2978.7083,464678.5,105,13.049103,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,SBA,US-CA,Santa Barbara,92325,11,1,340733,1,1,12.738854,7123561,2669,7.8894591,15.778918
645,BOSSDF,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,301,1102.0896,331728.97,131,12.712076,1,1,1,0,0,0,0,0,1,1,1,2,864,1728,91.5,7.4552984,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,SDF,US-KY,Louisville,256231,62,0,422686,2,0,12.954385,690561,831,6.72263,13.44526
646,BOSSEA,1,1,1,1,1,0,0,1,1,5120,2555.3721,13083505,109,16.386864,0,1,1,0,0,0,0,0,0,1,1,931,2790.9141,2598341,133.5,14.770384,0,1,1,2084,2630.2832,5481510,51,15.516891,0,1,1,3527,2743.7483,9677200,139,16.085283,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,SEA,US-WA,Seattle,563374,86,0,576257.5,5,0,13.26431,6230016,2496,7.8224449,15.64489
647,BOSSFO,1,1,1,1,1,0,0,1,1,11655,2735.8115,31885884,109.5,17.277674,0,1,1,0,0,0,0,0,0,1,1,2078,2867.0396,5957708,137,15.600197,0,1,1,4408,2714.5842,11965887,50.5,16.297571,0,1,1,26668,2740.0942,73072832,133,18.106968,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,SFO,US-CA,San Francisco,776733,88,1,682937,5,1,13.434158,7311616,2704,7.9024873,15.804975
648,BOSSHV,0,0,1,0,0,0,1,1,1,1,1752,1752,81,7.4690838,1,1,1,0,0,0,0,0,0,1,1,153,1515.5172,231874.14,121,12.353954,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,SHV,US-LA,Shreveport,200145,19,0,394643,1,0,12.885736,2027776,1424,7.2612252,14.52245
649,BOSSJC,1,1,1,0,1,0,0,1,1,10862,2745.4507,29821086,109,17.210726,0,1,1,0,0,0,0,0,0,1,1,489,2872.0396,1404427.4,120,14.155141,1,1,1,0,0,0,0,0,0,1,1,1595,2735.6785,4363407,121,15.288764,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,SJC,US-CA,San Jose,894943,59,1,742042,4,1,13.517161,7230721,2689,7.8969245,15.793849
650,BOSSLC,1,1,1,1,1,0,0,1,1,874,2331.7188,2037922.3,97.5,14.527442,0,1,1,0,0,0,0,0,0,1,1,6201,2185.0796,13549679,137,16.421873,0,1,1,551,2145,1181895,44,13.982631,0,1,1,777,2174.0979,1689274.1,127,14.33981,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,SLC,US-UT,Salt Lake City,181743,74,0,385442,5,0,12.862146,4431025,2105,7.6520705,15.304141
651,BOSSMF,1,1,1,0,1,0,0,1,1,422,3000.1841,1266077.6,99.5,14.051435,0,1,1,0,0,0,0,0,0,1,1,340,2781.3213,945649.25,119.5,13.759628,1,1,1,0,0,0,0,0,0,1,1,981,2720.3259,2668639.8,118,14.79708,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,SMF,US-CA,Sacramento,407018,61,1,498079.5,4,1,13.118515,6948496,2636,7.877018,15.754036
652,BOSSNA,1,1,1,0,1,0,0,1,1,1689,2693.1802,4548781.5,105.5,15.33037,0,1,1,0,0,0,0,0,0,1,1,342,2788.2942,953596.63,122,13.767997,1,1,1,0,0,0,0,0,0,1,1,945,2614.3262,2470538.3,121,14.719947,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,SNA,US-CA,Santa Ana,337977,60,1,463559,4,1,13.046689,6718464,2592,7.8601851,15.72037
653,BOSSRQ,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1322,1392.7828,1841258.9,123.5,14.425961,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,320928,2,1,12.678972,1500625,1225,7.1106963,14.221393
654,BOSSTL,1,1,0,0,1,0,0,1,1,419,1213.7142,508546.25,115.5,13.139314,0,1,1,0,0,0,0,0,1,1,1,170,1429.725,243053.25,128.5,12.40104,1,1,1,1,1573,1573,30,7.3613753,0,1,1,490,1145.7964,561440.25,122.5,13.238262,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,STL,US-MO,St Louis,348189,90,0,468665,3,0,13.057644,1094116,1046,6.9527287,13.905457
655,BOSTOL,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,3,933,2799,91.5,7.9373746,1,1,1,31,1467.1666,45482.164,38,10.725098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,TOL,US-OH,Toledo,313619,15,0,451380,1,0,13.020065,442225,665,6.4997869,12.999574
656,BOSTPA,1,1,1,1,1,0,0,1,1,167,1607.0635,268379.59,108,12.500161,0,1,1,0,0,0,0,0,0,1,1,13164,1242.6278,16357952,136,16.610226,0,1,1,449,1358.8645,610130.19,48,13.321429,0,1,1,438,1448.433,634413.63,118.5,13.360458,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,TPA,US-FL,Tampa,303447,92,1,446294,5,1,13.008733,1404225,1185,7.077498,14.154996
657,BOSTRI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,TRI,US-TN,Bristol/Johnson/Kingsport,115531,12,0,352336,0,0,12.772341,541696,736,6.6012301,13.20246
658,BOSTUL,1,0,1,0,0,0,0,1,1,469,1547.9362,725982.06,106,13.495282,1,1,1,0,0,0,0,0,0,1,1,214,1627.1584,348211.91,121,12.76057,0,1,0,0,0,0,0,0,1,1,1,12,2332,27984,101.5,10.239424,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,TUL,US-OK,Tulsa,393049,52,0,491095,2,0,13.104393,1943236,1394,7.2399325,14.479865
659,BOSTUS,1,1,1,0,1,0,0,1,1,1478,2360.2273,3488416,98.5,15.064959,0,1,1,0,0,0,0,0,0,1,1,598,2346.4063,1403151,128.5,14.154232,1,1,1,0,0,0,0,0,0,1,1,315,2460.7556,775138,115.5,13.560798,0,0,1,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,TUS,US-AZ,Tucson,486699,60,0,537920,4,0,13.195465,5239521,2289,7.7358704,15.471741
660,BOSTYS,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,545,1101.0466,600070.44,131.5,13.304804,0,1,0,0,0,0,0,0,1,1,1,44,1268.8572,55829.715,107.5,10.930079,0,0,0,0,0,0,0,0,BOS,US-MA,Boston,589141,90,0,TYS,US-TN,Knoxville,173890,38,0,381515.5,2,0,12.851907,688900,830,6.7214255,13.442851
661,BTRBWI,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,325,1039.9918,337997.34,110,12.730796,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,BWI,US-MD,Baltimore,651154,85,0,439486,2,0,12.993361,1050625,1025,6.9324479,13.864896
662,BTRCAE,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,232,651.6889,151191.83,109,11.926311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,CAE,US-SC,Columbia,116278,38,0,172048,1,0,12.055529,409600,640,6.4614682,12.922936
663,BTRCVG,0,0,1,0,0,0,1,1,1,2,1074,2148,54.5,7.6727581,1,1,1,0,0,0,0,0,0,1,1,158,821.20251,129750,124.5,11.773373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,CVG,US-KY,Cincinnati,331285,70,0,279551.5,1,0,12.540942,480249,693,6.5410299,13.08206
664,BTRDCA,0,1,1,0,0,0,1,1,1,1,1575,1575,72.5,7.3626451,0,1,1,0,0,0,0,0,0,1,1,1031,1008.3423,1039600.9,114,13.854348,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,DCA,US-DC,Washington,572059,87,0,399938.5,2,0,12.899066,970225,985,6.8926415,13.785283
665,BTRDEN,1,1,1,0,0,0,0,1,1,1,1024,1024,78,6.9324479,0,1,1,0,0,0,0,0,0,1,1,294,1073.719,315673.38,121,12.662466,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,DEN,US-CO,Denver,554636,95,0,391227,3,0,12.877043,1048576,1024,6.9314718,13.862944
666,BTRDFW,1,0,1,0,0,0,0,1,1,21,383,8043,87.5,8.9926815,1,1,1,0,0,0,0,0,0,1,1,1629,383.83585,625268.56,128.5,13.345938,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,381256,2,0,12.851227,146689,383,5.9480348,11.89607
667,BTRFLL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,305,1033.626,315255.94,117,12.661143,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,FLL,US-FL,Fort Lauderdale,152397,84,1,190107.5,1,1,12.155345,1060900,1030,6.937314,13.874628
668,BTRGSO,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,215,755,162325,110.5,11.997362,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,GSO,US-NC,Greensboro,223891,46,0,225854.5,1,0,12.327646,570025,755,6.6267176,13.253435
669,BTRIAD,0,0,1,0,0,0,1,1,1,1,1555,1555,57.5,7.3498735,1,1,1,0,0,0,0,0,0,1,1,221,988.47424,218452.81,108,12.29433,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,IAD,US-DC,Washington,572059,66,0,399938.5,1,0,12.899066,938961,969,6.8762646,13.752529
670,BTRJAX,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,262,725.31134,190031.58,117,12.154951,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,JAX,US-FL,Jacksonville,735617,73,1,481717.5,1,1,13.085114,516961,719,6.5778613,13.155723
671,BTRLAX,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,367,1688.5137,619684.5,119.5,13.336967,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,LAX,US-CA,Los Angeles,3694820,95,1,1961319,2,1,14.489128,2617924,1618,7.3889461,14.777892
672,BTRLGA,0,0,1,0,0,0,1,1,1,3,1772,5316,69.5,8.5786648,1,1,1,0,0,0,0,0,0,1,1,593,1217.9602,722250.38,113.5,13.490129,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,LGA,US-NY,New York,8008278,87,0,4118048,1,0,15.23089,1435204,1198,7.0884089,14.176818
673,BTRMCI,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,147,1143.9265,168157.2,112,12.03266,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,MCI,US-MO,Kansas City,441545,86,0,334681.5,2,0,12.720935,505521,711,6.5666723,13.133345
674,BTRMCO,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,512,855.04736,437784.25,126,12.989484,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,MCO,US-FL,Orlando,185951,92,1,206884.5,1,1,12.239916,378225,615,6.4216223,12.843245
675,BTRMEM,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,MEM,US-TN,Memphis,650100,70,0,438959,1,0,12.992162,101761,319,5.7651911,11.530382
676,BTRMIA,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,205,1050.7937,215412.7,115.5,12.280315,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,MIA,US-FL,Miami,362470,89,1,295144,1,1,12.595219,1089936,1044,6.9508147,13.901629
677,BTRORD,1,1,1,0,0,0,0,1,1,2,997.5,1995,82,7.5989003,0,1,1,0,0,0,0,0,0,1,1,211,1057.4608,223124.23,115.5,12.315489,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,ORD,US-IL,Chicago,2896016,97,0,1561917,3,0,14.261424,656100,810,6.6970344,13.394069
678,BTRORF,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,230,965,221950,107,12.310212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,ORF,US-VA,Norfolk,234403,66,0,231110.5,0,0,12.350651,931225,965,6.872128,13.744256
679,BTRRDU,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,279,805,224595,116,12.322059,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,RDU,US-NC,Raleigh/Durham,463128,77,0,345473,1,0,12.752669,648025,805,6.6908422,13.381684
680,BTRRIC,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,314,937.5047,294376.47,109.5,12.592618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,RIC,US-VA,Richmond,197790,50,0,212804,1,0,12.268126,864900,930,6.8351846,13.670369
681,BTRSAN,0,0,0,0,0,0,1,1,1,1,1567,1567,71,7.3575563,1,1,1,0,0,0,0,0,1,1,1,199,1609.2531,320241.34,116.5,12.676833,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,SAN,US-CA,San Diego,1223400,85,1,725609,0,1,13.494766,2414916,1554,7.3485875,14.697175
682,BTRSAT,0,1,1,0,0,0,1,1,1,1,630,630,73,6.4473057,0,1,1,0,0,0,0,0,0,1,1,196,630,123480,117,11.723843,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,SAT,US-TX,San Antonio,1144646,80,0,686232,2,0,13.438971,197136,444,6.0958247,12.191649
683,BTRSEA,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,203,2057.6584,417704.66,118.5,12.942533,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,SEA,US-WA,Seattle,563374,86,0,395596,1,0,12.888148,4088484,2022,7.6118426,15.223685
684,BTRSFO,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,271,1902.009,515444.44,122,13.152787,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,SFO,US-CA,San Francisco,776733,88,1,502275.5,1,1,13.126904,3411409,1847,7.521318,15.042636
685,BTRSLC,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,291,1477.9432,430081.47,122,12.971732,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,SLC,US-UT,Salt Lake City,181743,74,0,204780.5,1,0,12.229694,1879641,1371,7.2232957,14.446591
686,BTRSTL,0,0,0,0,0,0,1,1,1,1,934,934,75,6.8405466,1,1,1,0,0,0,0,0,1,1,1,83,932,77356,113.5,11.256186,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,BTR,US-LA,Baton Rouge,227818,33,0,STL,US-MO,St Louis,348189,90,0,288003.5,0,0,12.570728,322624,568,6.3421216,12.684243
