v1,market,firm,airline,airport1,state1,city1,population1,route1,tourism1,airport2,state2,city2,population2,route2,tourism2,population,firm_nb,city_pair,operate1,operate2,tourism,lpopulation,passenger,dist,airpresence,route,distancesq,distance,ldistance,ldistancesq,lairpresence
2630,RSWSYR,al,1,RSW,US-FL,Fort Myers,51970,68,1,SYR,US-NY,Syracuse,147306,41,0,99638,2,0,1,1,1,11.509299,0,0,0,0,1406596,1186,7.0783415,14.156683,0
2630,RSWSYR,dl,1,RSW,US-FL,Fort Myers,51970,68,1,SYR,US-NY,Syracuse,147306,41,0,99638,2,0,1,1,1,11.509299,760,1329.2828,1010254.9,116,1406596,1186,7.0783415,14.156683,13.825714
2630,RSWSYR,lcc,0,RSW,US-FL,Fort Myers,51970,68,1,SYR,US-NY,Syracuse,147306,41,0,99638,2,1,1,1,1,11.509299,122,1283,156526,41,1406596,1186,7.0783415,14.156683,11.960984
2630,RSWSYR,ua,0,RSW,US-FL,Fort Myers,51970,68,1,SYR,US-NY,Syracuse,147306,41,0,99638,2,1,1,1,1,11.509299,26,1727,44902,84,1406596,1186,7.0783415,14.156683,10.71226
2630,RSWSYR,wn,0,RSW,US-FL,Fort Myers,51970,68,1,SYR,US-NY,Syracuse,147306,41,0,99638,2,0,0,0,1,11.509299,0,0,0,0,1406596,1186,7.0783415,14.156683,0
2631,RSWTOL,aa,0,RSW,US-FL,Fort Myers,51970,68,1,TOL,US-OH,Toledo,313619,15,0,182794.5,2,1,1,1,1,12.116117,0,0,0,0,1123600,1060,6.9660244,13.932049,0
2631,RSWTOL,al,0,RSW,US-FL,Fort Myers,51970,68,1,TOL,US-OH,Toledo,313619,15,0,182794.5,2,1,1,1,1,12.116117,0,0,0,0,1123600,1060,6.9660244,13.932049,0
2631,RSWTOL,dl,1,RSW,US-FL,Fort Myers,51970,68,1,TOL,US-OH,Toledo,313619,15,0,182794.5,2,0,1,1,1,12.116117,4,1063,4252,89,1123600,1060,6.9660244,13.932049,8.3553801
2631,RSWTOL,lcc,1,RSW,US-FL,Fort Myers,51970,68,1,TOL,US-OH,Toledo,313619,15,0,182794.5,2,0,1,1,1,12.116117,600,1064,638400,34,1123600,1060,6.9660244,13.932049,13.366722
2631,RSWTOL,ua,0,RSW,US-FL,Fort Myers,51970,68,1,TOL,US-OH,Toledo,313619,15,0,182794.5,2,0,1,0,1,12.116117,0,0,0,0,1123600,1060,6.9660244,13.932049,0
2631,RSWTOL,wn,0,RSW,US-FL,Fort Myers,51970,68,1,TOL,US-OH,Toledo,313619,15,0,182794.5,2,0,0,0,1,12.116117,0,0,0,0,1123600,1060,6.9660244,13.932049,0
2632,RSWTUL,aa,1,RSW,US-FL,Fort Myers,51970,68,1,TUL,US-OK,Tulsa,393049,52,0,222509.5,1,0,1,1,1,12.312725,8,1254,10032,83,1413721,1189,7.0808678,14.161736,9.2136345
2632,RSWTUL,al,0,RSW,US-FL,Fort Myers,51970,68,1,TUL,US-OK,Tulsa,393049,52,0,222509.5,1,1,1,1,1,12.312725,0,0,0,0,1413721,1189,7.0808678,14.161736,0
2632,RSWTUL,dl,0,RSW,US-FL,Fort Myers,51970,68,1,TUL,US-OK,Tulsa,393049,52,0,222509.5,1,1,1,1,1,12.312725,195,1189,231855,118.5,1413721,1189,7.0808678,14.161736,12.353871
2632,RSWTUL,lcc,0,RSW,US-FL,Fort Myers,51970,68,1,TUL,US-OK,Tulsa,393049,52,0,222509.5,1,0,1,0,1,12.312725,0,0,0,0,1413721,1189,7.0808678,14.161736,0
2632,RSWTUL,ua,0,RSW,US-FL,Fort Myers,51970,68,1,TUL,US-OK,Tulsa,393049,52,0,222509.5,1,1,1,1,1,12.312725,0,0,0,0,1413721,1189,7.0808678,14.161736,0
2632,RSWTUL,wn,0,RSW,US-FL,Fort Myers,51970,68,1,TUL,US-OK,Tulsa,393049,52,0,222509.5,1,0,0,1,1,12.312725,0,0,0,0,1413721,1189,7.0808678,14.161736,0
2633,RSWTYS,aa,0,RSW,US-FL,Fort Myers,51970,68,1,TYS,US-TN,Knoxville,173890,38,0,112930,1,1,1,1,1,11.634523,0,0,0,0,444889,667,6.50279,13.00558,0
2633,RSWTYS,al,0,RSW,US-FL,Fort Myers,51970,68,1,TYS,US-TN,Knoxville,173890,38,0,112930,1,1,1,1,1,11.634523,0,0,0,0,444889,667,6.50279,13.00558,0
2633,RSWTYS,dl,1,RSW,US-FL,Fort Myers,51970,68,1,TYS,US-TN,Knoxville,173890,38,0,112930,1,0,1,1,1,11.634523,608,667,405536,129,444889,667,6.50279,13.00558,12.912968
2633,RSWTYS,lcc,0,RSW,US-FL,Fort Myers,51970,68,1,TYS,US-TN,Knoxville,173890,38,0,112930,1,0,1,0,1,11.634523,0,0,0,0,444889,667,6.50279,13.00558,0
2633,RSWTYS,ua,0,RSW,US-FL,Fort Myers,51970,68,1,TYS,US-TN,Knoxville,173890,38,0,112930,1,1,1,1,1,11.634523,0,0,0,0,444889,667,6.50279,13.00558,0
2633,RSWTYS,wn,0,RSW,US-FL,Fort Myers,51970,68,1,TYS,US-TN,Knoxville,173890,38,0,112930,1,0,0,0,1,11.634523,0,0,0,0,444889,667,6.50279,13.00558,0
2634,SANSAT,aa,1,SAN,US-CA,San Diego,1223400,85,1,SAT,US-TX,San Antonio,1144646,80,0,1184023,5,0,1,1,1,13.984428,1005,1423.9547,1431074.5,111,1274641,1129,7.0290875,14.058175,14.173937
2634,SANSAT,al,1,SAN,US-CA,San Diego,1223400,85,1,SAT,US-TX,San Antonio,1144646,80,0,1184023,5,0,1,1,1,13.984428,0,0,0,0,1274641,1129,7.0290875,14.058175,0
2634,SANSAT,dl,1,SAN,US-CA,San Diego,1223400,85,1,SAT,US-TX,San Antonio,1144646,80,0,1184023,5,0,1,1,1,13.984428,738,1575.3778,1162628.9,129.5,1274641,1129,7.0290875,14.058175,13.966195
2634,SANSAT,lcc,0,SAN,US-CA,San Diego,1223400,85,1,SAT,US-TX,San Antonio,1144646,80,0,1184023,5,1,1,1,1,13.984428,0,0,0,0,1274641,1129,7.0290875,14.058175,0
2634,SANSAT,ua,1,SAN,US-CA,San Diego,1223400,85,1,SAT,US-TX,San Antonio,1144646,80,0,1184023,5,0,1,1,1,13.984428,251,1647,413397,117,1274641,1129,7.0290875,14.058175,12.932166
2634,SANSAT,wn,1,SAN,US-CA,San Diego,1223400,85,1,SAT,US-TX,San Antonio,1144646,80,0,1184023,5,0,1,1,1,13.984428,2610,1178.0054,3074594,55,1274641,1129,7.0290875,14.058175,14.938684
2635,SANSDF,aa,1,SAN,US-CA,San Diego,1223400,85,1,SDF,US-KY,Louisville,256231,62,0,739815.5,4,0,1,1,1,13.514156,262,1904,498848,83.5,3254416,1804,7.4977617,14.995523,13.120059
2635,SANSDF,al,1,SAN,US-CA,San Diego,1223400,85,1,SDF,US-KY,Louisville,256231,62,0,739815.5,4,0,1,1,1,13.514156,0,0,0,0,3254416,1804,7.4977617,14.995523,0
2635,SANSDF,dl,1,SAN,US-CA,San Diego,1223400,85,1,SDF,US-KY,Louisville,256231,62,0,739815.5,4,0,1,1,1,13.514156,1065,2080.6743,2215918.3,128.5,3254416,1804,7.4977617,14.995523,14.611177
2635,SANSDF,lcc,0,SAN,US-CA,San Diego,1223400,85,1,SDF,US-KY,Louisville,256231,62,0,739815.5,4,1,1,1,1,13.514156,0,0,0,0,3254416,1804,7.4977617,14.995523,0
2635,SANSDF,ua,0,SAN,US-CA,San Diego,1223400,85,1,SDF,US-KY,Louisville,256231,62,0,739815.5,4,1,1,1,1,13.514156,4,2009,8036,92,3254416,1804,7.4977617,14.995523,8.9918108
2635,SANSDF,wn,1,SAN,US-CA,San Diego,1223400,85,1,SDF,US-KY,Louisville,256231,62,0,739815.5,4,0,1,1,1,13.514156,526,1858.1466,977385.13,54.5,3254416,1804,7.4977617,14.995523,13.792637
2636,SANSEA,aa,1,SAN,US-CA,San Diego,1223400,85,1,SEA,US-WA,Seattle,563374,86,0,893387,5,0,1,1,1,13.702775,555,1114,618270,106.5,1102500,1050,6.9565454,13.913091,13.334682
2636,SANSEA,al,0,SAN,US-CA,San Diego,1223400,85,1,SEA,US-WA,Seattle,563374,86,0,893387,5,1,1,1,1,13.702775,0,0,0,0,1102500,1050,6.9565454,13.913091,0
2636,SANSEA,dl,1,SAN,US-CA,San Diego,1223400,85,1,SEA,US-WA,Seattle,563374,86,0,893387,5,0,1,1,1,13.702775,756,1315,994140,131,1102500,1050,6.9565454,13.913091,13.809634
2636,SANSEA,lcc,1,SAN,US-CA,San Diego,1223400,85,1,SEA,US-WA,Seattle,563374,86,0,893387,5,0,1,1,1,13.702775,6,1877,11262,33.5,1102500,1050,6.9565454,13.913091,9.329278
2636,SANSEA,ua,1,SAN,US-CA,San Diego,1223400,85,1,SEA,US-WA,Seattle,563374,86,0,893387,5,0,1,1,1,13.702775,3679,1105.7466,4068041.8,139.5,1102500,1050,6.9565454,13.913091,15.218673
2636,SANSEA,wn,1,SAN,US-CA,San Diego,1223400,85,1,SEA,US-WA,Seattle,563374,86,0,893387,5,0,1,1,1,13.702775,3828,1107.7697,4240542,55.5,1102500,1050,6.9565454,13.913091,15.260201
2637,SANSFO,aa,1,SAN,US-CA,San Diego,1223400,85,1,SFO,US-CA,San Francisco,776733,88,1,1000066.5,3,0,1,1,1,13.815578,9,446.33334,4017,107,198916,446,6.1003189,12.200638,8.2985392
2637,SANSFO,al,1,SAN,US-CA,San Diego,1223400,85,1,SFO,US-CA,San Francisco,776733,88,1,1000066.5,3,0,1,1,1,13.815578,0,0,0,0,198916,446,6.1003189,12.200638,0
2637,SANSFO,dl,0,SAN,US-CA,San Diego,1223400,85,1,SFO,US-CA,San Francisco,776733,88,1,1000066.5,3,1,1,1,1,13.815578,1,447,447,134.5,198916,446,6.1003189,12.200638,6.1047931
2637,SANSFO,lcc,0,SAN,US-CA,San Diego,1223400,85,1,SFO,US-CA,San Francisco,776733,88,1,1000066.5,3,1,1,1,1,13.815578,0,0,0,0,198916,446,6.1003189,12.200638,0
2637,SANSFO,ua,1,SAN,US-CA,San Diego,1223400,85,1,SFO,US-CA,San Francisco,776733,88,1,1000066.5,3,0,1,1,1,13.815578,37631,447.76508,16849848,133.5,198916,446,6.1003189,12.200638,16.639853
2637,SANSFO,wn,0,SAN,US-CA,San Diego,1223400,85,1,SFO,US-CA,San Francisco,776733,88,1,1000066.5,3,0,1,0,1,13.815578,6865,477.93332,3281012.3,50.5,198916,446,6.1003189,12.200638,15.003663
2638,SANSHV,aa,1,SAN,US-CA,San Diego,1223400,85,1,SHV,US-LA,Shreveport,200145,19,0,711772.5,2,0,1,1,1,13.475513,0,0,0,0,1852321,1361,7.2159748,14.43195,0
2638,SANSHV,al,0,SAN,US-CA,San Diego,1223400,85,1,SHV,US-LA,Shreveport,200145,19,0,711772.5,2,1,1,1,1,13.475513,0,0,0,0,1852321,1361,7.2159748,14.43195,0
2638,SANSHV,dl,1,SAN,US-CA,San Diego,1223400,85,1,SHV,US-LA,Shreveport,200145,19,0,711772.5,2,0,1,1,1,13.475513,152,1383.7391,210328.34,118.5,1852321,1361,7.2159748,14.43195,12.25643
2638,SANSHV,lcc,0,SAN,US-CA,San Diego,1223400,85,1,SHV,US-LA,Shreveport,200145,19,0,711772.5,2,0,1,0,1,13.475513,0,0,0,0,1852321,1361,7.2159748,14.43195,0
2638,SANSHV,ua,0,SAN,US-CA,San Diego,1223400,85,1,SHV,US-LA,Shreveport,200145,19,0,711772.5,2,0,1,0,1,13.475513,0,0,0,0,1852321,1361,7.2159748,14.43195,0
2638,SANSHV,wn,0,SAN,US-CA,San Diego,1223400,85,1,SHV,US-LA,Shreveport,200145,19,0,711772.5,2,0,1,0,1,13.475513,0,0,0,0,1852321,1361,7.2159748,14.43195,0
2639,SANSJC,aa,1,SAN,US-CA,San Diego,1223400,85,1,SJC,US-CA,San Jose,894943,59,1,1059171.5,3,0,1,1,1,13.872997,18326,417,7641942,106.5,173889,417,6.0330863,12.066173,15.849162
2639,SANSJC,al,0,SAN,US-CA,San Diego,1223400,85,1,SJC,US-CA,San Jose,894943,59,1,1059171.5,3,1,1,1,1,13.872997,0,0,0,0,173889,417,6.0330863,12.066173,0
2639,SANSJC,dl,0,SAN,US-CA,San Diego,1223400,85,1,SJC,US-CA,San Jose,894943,59,1,1059171.5,3,1,1,1,1,13.872997,0,0,0,0,173889,417,6.0330863,12.066173,0
2639,SANSJC,lcc,0,SAN,US-CA,San Diego,1223400,85,1,SJC,US-CA,San Jose,894943,59,1,1059171.5,3,1,1,1,1,13.872997,0,0,0,0,173889,417,6.0330863,12.066173,0
2639,SANSJC,ua,1,SAN,US-CA,San Diego,1223400,85,1,SJC,US-CA,San Jose,894943,59,1,1059171.5,3,0,1,1,1,13.872997,545,420.35999,229096.19,121.5,173889,417,6.0330863,12.066173,12.341902
2639,SANSJC,wn,1,SAN,US-CA,San Diego,1223400,85,1,SJC,US-CA,San Jose,894943,59,1,1059171.5,3,0,1,1,1,13.872997,44325,432.48032,19169690,55,173889,417,6.0330863,12.066173,16.768841
2640,SANSLC,aa,0,SAN,US-CA,San Diego,1223400,85,1,SLC,US-UT,Salt Lake City,181743,74,0,702571.5,3,1,1,1,1,13.462502,0,0,0,0,391876,626,6.4393506,12.878701,0
2640,SANSLC,al,0,SAN,US-CA,San Diego,1223400,85,1,SLC,US-UT,Salt Lake City,181743,74,0,702571.5,3,1,1,1,1,13.462502,0,0,0,0,391876,626,6.4393506,12.878701,0
2640,SANSLC,dl,1,SAN,US-CA,San Diego,1223400,85,1,SLC,US-UT,Salt Lake City,181743,74,0,702571.5,3,0,1,1,1,13.462502,13714,632.69476,8676776,134.5,391876,626,6.4393506,12.878701,15.976161
2640,SANSLC,lcc,0,SAN,US-CA,San Diego,1223400,85,1,SLC,US-UT,Salt Lake City,181743,74,0,702571.5,3,1,1,1,1,13.462502,4,1244,4976,26.5,391876,626,6.4393506,12.878701,8.5125828
2640,SANSLC,ua,1,SAN,US-CA,San Diego,1223400,85,1,SLC,US-UT,Salt Lake City,181743,74,0,702571.5,3,0,1,1,1,13.462502,659,935.54584,616524.69,127.5,391876,626,6.4393506,12.878701,13.331855
2640,SANSLC,wn,1,SAN,US-CA,San Diego,1223400,85,1,SLC,US-UT,Salt Lake City,181743,74,0,702571.5,3,0,1,1,1,13.462502,4330,637.15613,2758886,56,391876,626,6.4393506,12.878701,14.830338
2641,SANSMF,aa,0,SAN,US-CA,San Diego,1223400,85,1,SMF,US-CA,Sacramento,407018,61,1,815209,1,1,1,1,1,13.611199,0,0,0,0,230400,480,6.1737862,12.347572,0
2641,SANSMF,al,0,SAN,US-CA,San Diego,1223400,85,1,SMF,US-CA,Sacramento,407018,61,1,815209,1,1,1,1,1,13.611199,0,0,0,0,230400,480,6.1737862,12.347572,0
2641,SANSMF,dl,0,SAN,US-CA,San Diego,1223400,85,1,SMF,US-CA,Sacramento,407018,61,1,815209,1,1,1,1,1,13.611199,0,0,0,0,230400,480,6.1737862,12.347572,0
2641,SANSMF,lcc,0,SAN,US-CA,San Diego,1223400,85,1,SMF,US-CA,Sacramento,407018,61,1,815209,1,1,1,1,1,13.611199,0,0,0,0,230400,480,6.1737862,12.347572,0
2641,SANSMF,ua,0,SAN,US-CA,San Diego,1223400,85,1,SMF,US-CA,Sacramento,407018,61,1,815209,1,1,1,1,1,13.611199,460,481.63934,221554.09,118.5,230400,480,6.1737862,12.347572,12.308427
2641,SANSMF,wn,1,SAN,US-CA,San Diego,1223400,85,1,SMF,US-CA,Sacramento,407018,61,1,815209,1,0,1,1,1,13.611199,55243,489.17084,27023264,54.5,230400,480,6.1737862,12.347572,17.112209
2642,SANSRQ,aa,0,SAN,US-CA,San Diego,1223400,85,1,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,638057.5,1,0,1,0,1,13.366183,0,0,0,0,5103081,2259,7.7226777,15.445355,0
2642,SANSRQ,al,0,SAN,US-CA,San Diego,1223400,85,1,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,638057.5,1,1,1,1,1,13.366183,0,0,0,0,5103081,2259,7.7226777,15.445355,0
2642,SANSRQ,dl,1,SAN,US-CA,San Diego,1223400,85,1,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,638057.5,1,0,1,1,1,13.366183,210,2343.1445,492060.34,121,5103081,2259,7.7226777,15.445355,13.106359
2642,SANSRQ,lcc,0,SAN,US-CA,San Diego,1223400,85,1,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,638057.5,1,1,1,1,1,13.366183,0,0,0,0,5103081,2259,7.7226777,15.445355,0
2642,SANSRQ,ua,0,SAN,US-CA,San Diego,1223400,85,1,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,638057.5,1,0,1,0,1,13.366183,0,0,0,0,5103081,2259,7.7226777,15.445355,0
2642,SANSRQ,wn,0,SAN,US-CA,San Diego,1223400,85,1,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,638057.5,1,0,1,0,1,13.366183,0,0,0,0,5103081,2259,7.7226777,15.445355,0
2643,SANSTL,aa,1,SAN,US-CA,San Diego,1223400,85,1,STL,US-MO,St Louis,348189,90,0,785794.5,4,0,1,1,1,13.57445,535,1751.6871,937152.63,113,2427364,1558,7.3511581,14.702316,13.750603
2643,SANSTL,al,1,SAN,US-CA,San Diego,1223400,85,1,STL,US-MO,St Louis,348189,90,0,785794.5,4,0,1,1,1,13.57445,0,0,0,0,2427364,1558,7.3511581,14.702316,0
2643,SANSTL,dl,0,SAN,US-CA,San Diego,1223400,85,1,STL,US-MO,St Louis,348189,90,0,785794.5,4,1,1,1,1,13.57445,48,2402.1599,115303.67,126,2427364,1558,7.3511581,14.702316,11.655334
2643,SANSTL,lcc,0,SAN,US-CA,San Diego,1223400,85,1,STL,US-MO,St Louis,348189,90,0,785794.5,4,1,1,1,1,13.57445,0,0,0,0,2427364,1558,7.3511581,14.702316,0
2643,SANSTL,ua,1,SAN,US-CA,San Diego,1223400,85,1,STL,US-MO,St Louis,348189,90,0,785794.5,4,0,1,1,1,13.57445,365,1699.9113,620467.63,123,2427364,1558,7.3511581,14.702316,13.33823
2643,SANSTL,wn,1,SAN,US-CA,San Diego,1223400,85,1,STL,US-MO,St Louis,348189,90,0,785794.5,4,0,1,1,1,13.57445,2367,1574.4856,3726807.5,56.5,2427364,1558,7.3511581,14.702316,15.131063
2644,SANSYR,aa,1,SAN,US-CA,San Diego,1223400,85,1,SYR,US-NY,Syracuse,147306,41,0,685353,2,0,1,1,1,13.43769,305,2334.0984,711900,86.5,5428900,2330,7.7536235,15.507247,13.475694
2644,SANSYR,al,1,SAN,US-CA,San Diego,1223400,85,1,SYR,US-NY,Syracuse,147306,41,0,685353,2,0,1,1,1,13.43769,0,0,0,0,5428900,2330,7.7536235,15.507247,0
2644,SANSYR,dl,0,SAN,US-CA,San Diego,1223400,85,1,SYR,US-NY,Syracuse,147306,41,0,685353,2,1,1,1,1,13.43769,107,2514,268998,116,5428900,2330,7.7536235,15.507247,12.502463
2644,SANSYR,lcc,0,SAN,US-CA,San Diego,1223400,85,1,SYR,US-NY,Syracuse,147306,41,0,685353,2,1,1,1,1,13.43769,0,0,0,0,5428900,2330,7.7536235,15.507247,0
2644,SANSYR,ua,0,SAN,US-CA,San Diego,1223400,85,1,SYR,US-NY,Syracuse,147306,41,0,685353,2,1,1,1,1,13.43769,196,2340.2424,458687.53,107.5,5428900,2330,7.7536235,15.507247,13.036127
2644,SANSYR,wn,0,SAN,US-CA,San Diego,1223400,85,1,SYR,US-NY,Syracuse,147306,41,0,685353,2,0,1,0,1,13.43769,0,0,0,0,5428900,2330,7.7536235,15.507247,0
2645,SANTPA,aa,1,SAN,US-CA,San Diego,1223400,85,1,TPA,US-FL,Tampa,303447,92,1,763423.5,5,0,1,1,1,13.545568,809,2200.8391,1780478.9,105.5,4351396,2086,7.6430035,15.286007,14.392393
2645,SANTPA,al,1,SAN,US-CA,San Diego,1223400,85,1,TPA,US-FL,Tampa,303447,92,1,763423.5,5,0,1,1,1,13.545568,0,0,0,0,4351396,2086,7.6430035,15.286007,0
2645,SANTPA,dl,1,SAN,US-CA,San Diego,1223400,85,1,TPA,US-FL,Tampa,303447,92,1,763423.5,5,0,1,1,1,13.545568,1903,2266.2729,4312717.5,133.5,4351396,2086,7.6430035,15.286007,15.277079
2645,SANTPA,lcc,0,SAN,US-CA,San Diego,1223400,85,1,TPA,US-FL,Tampa,303447,92,1,763423.5,5,1,1,1,1,13.545568,0,0,0,0,4351396,2086,7.6430035,15.286007,0
2645,SANTPA,ua,1,SAN,US-CA,San Diego,1223400,85,1,TPA,US-FL,Tampa,303447,92,1,763423.5,5,0,1,1,1,13.545568,485,2569.9241,1246413.1,119,4351396,2086,7.6430035,15.286007,14.035781
2645,SANTPA,wn,1,SAN,US-CA,San Diego,1223400,85,1,TPA,US-FL,Tampa,303447,92,1,763423.5,5,0,1,1,1,13.545568,1080,2149.7515,2321731.5,56,4351396,2086,7.6430035,15.286007,14.657825
2646,SANTUL,aa,1,SAN,US-CA,San Diego,1223400,85,1,TUL,US-OK,Tulsa,393049,52,0,808224.5,4,0,1,1,1,13.602595,530,1459.5446,773558.63,103.5,1527696,1236,7.1196356,14.239271,13.558758
2646,SANTUL,al,0,SAN,US-CA,San Diego,1223400,85,1,TUL,US-OK,Tulsa,393049,52,0,808224.5,4,1,1,1,1,13.602595,0,0,0,0,1527696,1236,7.1196356,14.239271,0
2646,SANTUL,dl,1,SAN,US-CA,San Diego,1223400,85,1,TUL,US-OK,Tulsa,393049,52,0,808224.5,4,0,1,1,1,13.602595,156,1564.5177,244064.77,118.5,1527696,1236,7.1196356,14.239271,12.405193
2646,SANTUL,lcc,0,SAN,US-CA,San Diego,1223400,85,1,TUL,US-OK,Tulsa,393049,52,0,808224.5,4,0,1,0,1,13.602595,0,0,0,0,1527696,1236,7.1196356,14.239271,0
2646,SANTUL,ua,1,SAN,US-CA,San Diego,1223400,85,1,TUL,US-OK,Tulsa,393049,52,0,808224.5,4,0,1,1,1,13.602595,472,1391.2784,656683.44,102,1527696,1236,7.1196356,14.239271,13.394958
2646,SANTUL,wn,1,SAN,US-CA,San Diego,1223400,85,1,TUL,US-OK,Tulsa,393049,52,0,808224.5,4,0,1,1,1,13.602595,1044,1268.8848,1324715.8,56,1527696,1236,7.1196356,14.239271,14.096709
2647,SANTUS,aa,0,SAN,US-CA,San Diego,1223400,85,1,TUS,US-AZ,Tucson,486699,60,0,855049.5,2,1,1,1,1,13.658915,0,0,0,0,134689,367,5.9053617,11.810723,0
2647,SANTUS,al,1,SAN,US-CA,San Diego,1223400,85,1,TUS,US-AZ,Tucson,486699,60,0,855049.5,2,0,1,1,1,13.658915,0,0,0,0,134689,367,5.9053617,11.810723,0
2647,SANTUS,dl,0,SAN,US-CA,San Diego,1223400,85,1,TUS,US-AZ,Tucson,486699,60,0,855049.5,2,1,1,1,1,13.658915,0,0,0,0,134689,367,5.9053617,11.810723,0
2647,SANTUS,lcc,0,SAN,US-CA,San Diego,1223400,85,1,TUS,US-AZ,Tucson,486699,60,0,855049.5,2,1,1,1,1,13.658915,0,0,0,0,134689,367,5.9053617,11.810723,0
2647,SANTUS,ua,0,SAN,US-CA,San Diego,1223400,85,1,TUS,US-AZ,Tucson,486699,60,0,855049.5,2,1,1,1,1,13.658915,126,560,70560,116,134689,367,5.9053617,11.810723,11.164233
2647,SANTUS,wn,1,SAN,US-CA,San Diego,1223400,85,1,TUS,US-AZ,Tucson,486699,60,0,855049.5,2,0,1,1,1,13.658915,14526,401.19177,5827711.5,53.5,134689,367,5.9053617,11.810723,15.578135
2648,SANTYS,aa,0,SAN,US-CA,San Diego,1223400,85,1,TYS,US-TN,Knoxville,173890,38,0,698645,1,1,1,1,1,13.456898,162,1943,314766,78.5,3644281,1909,7.5543346,15.108669,12.659588
2648,SANTYS,al,0,SAN,US-CA,San Diego,1223400,85,1,TYS,US-TN,Knoxville,173890,38,0,698645,1,1,1,1,1,13.456898,0,0,0,0,3644281,1909,7.5543346,15.108669,0
2648,SANTYS,dl,1,SAN,US-CA,San Diego,1223400,85,1,TYS,US-TN,Knoxville,173890,38,0,698645,1,0,1,1,1,13.456898,328,2043.4412,670248.69,129,3644281,1909,7.5543346,15.108669,13.415405
2648,SANTYS,lcc,0,SAN,US-CA,San Diego,1223400,85,1,TYS,US-TN,Knoxville,173890,38,0,698645,1,0,1,0,1,13.456898,0,0,0,0,3644281,1909,7.5543346,15.108669,0
2648,SANTYS,ua,0,SAN,US-CA,San Diego,1223400,85,1,TYS,US-TN,Knoxville,173890,38,0,698645,1,1,1,1,1,13.456898,64,2207.4666,141277.86,108,3644281,1909,7.5543346,15.108669,11.858491
2648,SANTYS,wn,0,SAN,US-CA,San Diego,1223400,85,1,TYS,US-TN,Knoxville,173890,38,0,698645,1,0,1,0,1,13.456898,0,0,0,0,3644281,1909,7.5543346,15.108669,0
2649,SATSDF,aa,1,SAT,US-TX,San Antonio,1144646,80,0,SDF,US-KY,Louisville,256231,62,0,700438.5,3,0,1,1,0,13.459462,157,980,153860,85.5,887364,942,6.8480053,13.696011,11.943805
2649,SATSDF,al,1,SAT,US-TX,San Antonio,1144646,80,0,SDF,US-KY,Louisville,256231,62,0,700438.5,3,0,1,1,0,13.459462,0,0,0,0,887364,942,6.8480053,13.696011,0
2649,SATSDF,dl,1,SAT,US-TX,San Antonio,1144646,80,0,SDF,US-KY,Louisville,256231,62,0,700438.5,3,0,1,1,0,13.459462,676,1119.3365,756671.5,129,887364,942,6.8480053,13.696011,13.536686
2649,SATSDF,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,SDF,US-KY,Louisville,256231,62,0,700438.5,3,1,1,1,0,13.459462,0,0,0,0,887364,942,6.8480053,13.696011,0
2649,SATSDF,ua,0,SAT,US-TX,San Antonio,1144646,80,0,SDF,US-KY,Louisville,256231,62,0,700438.5,3,1,1,1,0,13.459462,0,0,0,0,887364,942,6.8480053,13.696011,0
2649,SATSDF,wn,0,SAT,US-TX,San Antonio,1144646,80,0,SDF,US-KY,Louisville,256231,62,0,700438.5,3,1,1,1,0,13.459462,108,1064.1915,114932.69,54.5,887364,942,6.8480053,13.696011,11.652111
2650,SATSEA,aa,1,SAT,US-TX,San Antonio,1144646,80,0,SEA,US-WA,Seattle,563374,86,0,854010,5,0,1,1,0,13.657699,1199,1927.0698,2310556.8,108.5,3147076,1774,7.4809923,14.961985,14.653
2650,SATSEA,al,1,SAT,US-TX,San Antonio,1144646,80,0,SEA,US-WA,Seattle,563374,86,0,854010,5,0,1,1,0,13.657699,0,0,0,0,3147076,1774,7.4809923,14.961985,0
2650,SATSEA,dl,1,SAT,US-TX,San Antonio,1144646,80,0,SEA,US-WA,Seattle,563374,86,0,854010,5,0,1,1,0,13.657699,1900,1870.4821,3553916,131.5,3147076,1774,7.4809923,14.961985,15.083561
2650,SATSEA,lcc,0,SAT,US-TX,San Antonio,1144646,80,0,SEA,US-WA,Seattle,563374,86,0,854010,5,1,1,1,0,13.657699,0,0,0,0,3147076,1774,7.4809923,14.961985,0
2650,SATSEA,ua,1,SAT,US-TX,San Antonio,1144646,80,0,SEA,US-WA,Seattle,563374,86,0,854010,5,0,1,1,0,13.657699,826,1867.7203,1542737,126.5,3147076,1774,7.4809923,14.961985,14.249069
2650,SATSEA,wn,1,SAT,US-TX,San Antonio,1144646,80,0,SEA,US-WA,Seattle,563374,86,0,854010,5,0,1,1,0,13.657699,838,2011.9904,1686047.9,55.5,3147076,1774,7.4809923,14.961985,14.337898
